src_port,ground_truth,sampled,scaled
10006,1000,107,1070
10083,1000,90,900
10101,1000,97,970
10205,1000,95,950
10227,1000,118,1180
10358,1000,99,990
10457,1000,93,930
10462,1000,105,1050
10509,1000,113,1130
10522,1000,97,970
10629,1000,95,950
10680,1000,100,1000
10774,1000,116,1160
10949,1000,95,950
10956,1000,105,1050
10023,1000,100,1000
10103,1000,102,1020
10119,1000,94,940
10128,1000,108,1080
10220,1000,83,830
10312,1000,108,1080
10383,1000,83,830
10456,1000,93,930
10470,1000,94,940
10491,1000,104,1040
10505,1000,103,1030
10573,1000,113,1130
10589,1000,110,1100
10637,1000,110,1100
10827,1000,94,940
10873,1000,94,940
10970,1000,97,970
10993,1000,103,1030
10070,1000,85,850
10076,1000,93,930
10098,1000,97,970
10187,1000,82,820
10133,1000,121,1210
10247,1000,93,930
10259,1000,97,970
10287,1000,93,930
10380,1000,105,1050
10459,1000,93,930
10488,1000,118,1180
10515,1000,95,950
10521,1000,97,970
10559,1000,95,950
10643,1000,86,860
10754,1000,100,1000
10007,1000,109,1090
10118,1000,118,1180
10188,1000,99,990
10210,1000,78,780
10228,1000,79,790
10256,1000,105,1050
10318,1000,94,940
10471,1000,118,1180
10535,1000,104,1040
10579,1000,99,990
10580,1000,110,1100
10689,1000,88,880
10869,1000,107,1070
10907,1000,94,940
10931,1000,89,890
10952,1000,91,910
10088,1000,104,1040
10107,1000,85,850
10192,1000,130,1300
10203,1000,89,890
10204,1000,100,1000
10212,1000,100,1000
10214,1000,90,900
10216,1000,110,1100
10249,1000,108,1080
10506,1000,95,950
10513,1000,110,1100
10518,1000,101,1010
10587,1000,90,900
10652,1000,111,1110
10700,1000,105,1050
10713,1000,106,1060
10794,1000,84,840
10810,1000,84,840
10831,1000,101,1010
10846,1000,102,1020
10882,1000,88,880
10015,1000,89,890
10095,1000,99,990
10125,1000,100,1000
10137,1000,111,1110
10230,1000,101,1010
10233,1000,104,1040
10236,1000,93,930
10301,1000,105,1050
10348,1000,107,1070
10321,1000,105,1050
10402,1000,98,980
10454,1000,111,1110
10557,1000,104,1040
10615,1000,99,990
10640,1000,104,1040
10648,1000,108,1080
10654,1000,113,1130
10658,1000,87,870
10672,1000,105,1050
10699,1000,93,930
10709,1000,107,1070
10755,1000,103,1030
10814,1000,97,970
10904,1000,88,880
10945,1000,97,970
10968,1000,94,940
10966,1000,99,990
10017,1000,93,930
10014,1000,101,1010
10042,1000,97,970
10033,1000,101,1010
10058,1000,95,950
10081,1000,106,1060
10105,1000,91,910
10144,1000,83,830
10165,1000,110,1100
10184,1000,102,1020
10250,1000,100,1000
10270,1000,95,950
10271,1000,106,1060
10278,1000,113,1130
10342,1000,104,1040
10344,1000,104,1040
10392,1000,114,1140
10435,1000,93,930
10441,1000,100,1000
10531,1000,87,870
10532,1000,103,1030
10536,1000,111,1110
10543,1000,103,1030
10546,1000,97,970
10622,1000,86,860
10690,1000,100,1000
10725,1000,109,1090
10771,1000,112,1120
10779,1000,109,1090
10821,1000,96,960
10830,1000,111,1110
10836,1000,90,900
10887,1000,101,1010
10890,1000,91,910
10926,1000,97,970
10934,1000,90,900
10025,1000,96,960
10028,1000,83,830
10074,1000,101,1010
10077,1000,99,990
10086,1000,100,1000
10134,1000,96,960
10150,1000,105,1050
10169,1000,103,1030
10181,1000,95,950
10202,1000,102,1020
10253,1000,90,900
10289,1000,96,960
10307,1000,120,1200
10327,1000,107,1070
10357,1000,94,940
10365,1000,101,1010
10398,1000,105,1050
10405,1000,100,1000
10420,1000,95,950
10449,1000,115,1150
10460,1000,115,1150
10473,1000,86,860
10479,1000,97,970
10508,1000,93,930
10523,1000,87,870
10540,1000,103,1030
10563,1000,114,1140
10571,1000,94,940
10584,1000,96,960
10639,1000,108,1080
10655,1000,95,950
10692,1000,99,990
10729,1000,114,1140
10768,1000,93,930
10791,1000,113,1130
10795,1000,107,1070
10833,1000,90,900
10858,1000,83,830
10872,1000,93,930
10898,1000,100,1000
10923,1000,124,1240
10964,1000,92,920
10974,1000,101,1010
10000,1000,108,1080
10026,1000,120,1200
10097,1000,103,1030
10111,1000,105,1050
10201,1000,94,940
10206,1000,96,960
10211,1000,100,1000
10243,1000,93,930
10263,1000,84,840
10295,1000,91,910
10303,1000,100,1000
10346,1000,112,1120
10375,1000,108,1080
10388,1000,93,930
10399,1000,91,910
10408,1000,101,1010
10414,1000,94,940
10468,1000,101,1010
10475,1000,100,1000
10477,1000,95,950
10481,1000,104,1040
10494,1000,99,990
10504,1000,108,1080
10534,1000,97,970
10539,1000,92,920
10545,1000,92,920
10560,1000,91,910
10566,1000,110,1100
10632,1000,105,1050
10669,1000,116,1160
10718,1000,115,1150
10739,1000,103,1030
10758,1000,107,1070
10762,1000,93,930
10766,1000,87,870
10803,1000,108,1080
10825,1000,99,990
10840,1000,102,1020
10843,1000,105,1050
10856,1000,92,920
10875,1000,95,950
10881,1000,92,920
10893,1000,106,1060
10903,1000,99,990
10939,1000,82,820
10002,1000,104,1040
10019,1000,112,1120
10032,1000,86,860
10037,1000,108,1080
10059,1000,93,930
10071,1000,98,980
10115,1000,100,1000
10127,1000,97,970
10189,1000,102,1020
10198,1000,98,980
10207,1000,100,1000
10245,1000,108,1080
10283,1000,89,890
10338,1000,95,950
10297,1000,112,1120
10340,1000,100,1000
10372,1000,80,800
10385,1000,102,1020
10381,1000,92,920
10418,1000,97,970
10474,1000,108,1080
10476,1000,95,950
10492,1000,104,1040
10497,1000,89,890
10537,1000,94,940
10542,1000,80,800
10550,1000,105,1050
10574,1000,97,970
10594,1000,90,900
10601,1000,82,820
10602,1000,98,980
10613,1000,92,920
10628,1000,101,1010
10662,1000,97,970
10694,1000,102,1020
10707,1000,96,960
10735,1000,94,940
10787,1000,99,990
10818,1000,101,1010
10855,1000,80,800
10919,1000,106,1060
10895,1000,109,1090
10925,1000,94,940
10951,1000,107,1070
10965,1000,107,1070
10001,1000,124,1240
10020,1000,100,1000
10151,1000,101,1010
10174,1000,92,920
10195,1000,105,1050
10196,1000,115,1150
10209,1000,103,1030
10258,1000,98,980
10264,1000,89,890
10294,1000,90,900
10299,1000,108,1080
10319,1000,103,1030
10332,1000,97,970
10337,1000,94,940
10339,1000,100,1000
10349,1000,104,1040
10359,1000,122,1220
10369,1000,87,870
10374,1000,85,850
10377,1000,102,1020
10379,1000,109,1090
10391,1000,99,990
10436,1000,114,1140
10437,1000,120,1200
10453,1000,94,940
10463,1000,124,1240
10489,1000,81,810
10519,1000,96,960
10526,1000,117,1170
10533,1000,109,1090
10578,1000,90,900
10596,1000,92,920
10607,1000,89,890
10621,1000,100,1000
10683,1000,97,970
10706,1000,92,920
10710,1000,113,1130
10717,1000,93,930
10760,1000,94,940
10761,1000,108,1080
10780,1000,85,850
10781,1000,110,1100
10788,1000,96,960
10838,1000,104,1040
10868,1000,101,1010
10880,1000,117,1170
10937,1000,88,880
10947,1000,91,910
10975,1000,118,1180
10985,1000,105,1050
10989,1000,86,860
10040,1000,92,920
10043,1000,93,930
10048,1000,108,1080
10068,1000,97,970
10094,1000,101,1010
10121,1000,100,1000
10148,1000,100,1000
10152,1000,115,1150
10156,1000,103,1030
10158,1000,95,950
10260,1000,96,960
10277,1000,103,1030
10286,1000,95,950
10310,1000,92,920
10313,1000,99,990
10333,1000,97,970
10360,1000,113,1130
10396,1000,96,960
10421,1000,101,1010
10425,1000,90,900
10446,1000,102,1020
10528,1000,109,1090
10562,1000,112,1120
10564,1000,89,890
10581,1000,97,970
10592,1000,91,910
10611,1000,89,890
10627,1000,107,1070
10598,1000,99,990
10633,1000,112,1120
10634,1000,102,1020
10665,1000,101,1010
10668,1000,103,1030
10685,1000,86,860
10701,1000,114,1140
10691,1000,91,910
10703,1000,90,900
10792,1000,97,970
10851,1000,101,1010
10863,1000,102,1020
10854,1000,99,990
10896,1000,103,1030
10902,1000,103,1030
10930,1000,110,1100
10954,1000,97,970
10940,1000,107,1070
10980,1000,124,1240
10996,1000,83,830
10003,1000,85,850
10010,1000,92,920
10004,1000,103,1030
10011,1000,90,900
10012,1000,101,1010
10016,1000,105,1050
10064,1000,100,1000
10099,1000,110,1100
10130,1000,101,1010
10113,1000,91,910
10140,1000,94,940
10149,1000,114,1140
10186,1000,111,1110
10229,1000,88,880
10257,1000,98,980
10296,1000,108,1080
10306,1000,98,980
10366,1000,112,1120
10329,1000,100,1000
10373,1000,107,1070
10384,1000,103,1030
10390,1000,107,1070
10400,1000,107,1070
10415,1000,110,1100
10430,1000,98,980
10432,1000,125,1250
10486,1000,91,910
10447,1000,103,1030
10551,1000,90,900
10541,1000,124,1240
10576,1000,103,1030
10582,1000,99,990
10595,1000,106,1060
10631,1000,100,1000
10644,1000,98,980
10681,1000,92,920
10712,1000,96,960
10698,1000,95,950
10719,1000,83,830
10741,1000,93,930
10750,1000,102,1020
10752,1000,89,890
10765,1000,97,970
10782,1000,100,1000
10786,1000,104,1040
10804,1000,93,930
10789,1000,125,1250
10841,1000,90,900
10847,1000,100,1000
10852,1000,93,930
10866,1000,97,970
10910,1000,95,950
10924,1000,95,950
10927,1000,88,880
10969,1000,99,990
10938,1000,93,930
10027,1000,97,970
10051,1000,104,1040
10054,1000,103,1030
10057,1000,85,850
10072,1000,91,910
10078,1000,95,950
10073,1000,100,1000
10110,1000,96,960
10120,1000,106,1060
10124,1000,117,1170
10143,1000,98,980
10132,1000,88,880
10160,1000,121,1210
10179,1000,107,1070
10180,1000,97,970
10161,1000,96,960
10190,1000,109,1090
10222,1000,118,1180
10218,1000,103,1030
10223,1000,114,1140
10226,1000,115,1150
10224,1000,81,810
10262,1000,85,850
10268,1000,85,850
10266,1000,88,880
10269,1000,96,960
10298,1000,99,990
10300,1000,86,860
10281,1000,95,950
10309,1000,78,780
10317,1000,115,1150
10316,1000,97,970
10330,1000,91,910
10351,1000,92,920
10341,1000,98,980
10355,1000,118,1180
10363,1000,120,1200
10364,1000,94,940
10362,1000,105,1050
10367,1000,94,940
10389,1000,122,1220
10378,1000,93,930
10404,1000,109,1090
10458,1000,116,1160
10450,1000,102,1020
10464,1000,101,1010
10499,1000,111,1110
10484,1000,114,1140
10510,1000,114,1140
10529,1000,89,890
10520,1000,110,1100
10555,1000,96,960
10567,1000,98,980
10558,1000,102,1020
10605,1000,104,1040
10656,1000,105,1050
10649,1000,102,1020
10657,1000,113,1130
10673,1000,93,930
10675,1000,96,960
10671,1000,93,930
10693,1000,109,1090
10704,1000,107,1070
10715,1000,96,960
10731,1000,101,1010
10748,1000,100,1000
10753,1000,108,1080
10756,1000,108,1080
10764,1000,94,940
10777,1000,111,1110
10848,1000,80,800
10850,1000,78,780
10853,1000,103,1030
10883,1000,98,980
10884,1000,96,960
10889,1000,117,1170
10891,1000,100,1000
10909,1000,96,960
10955,1000,105,1050
10979,1000,88,880
10997,1000,115,1150
10034,1000,109,1090
10045,1000,98,980
10056,1000,96,960
10084,1000,100,1000
10090,1000,102,1020
10092,1000,103,1030
10138,1000,104,1040
10154,1000,105,1050
10155,1000,80,800
10163,1000,97,970
10166,1000,98,980
10168,1000,100,1000
10172,1000,94,940
10285,1000,90,900
10331,1000,102,1020
10336,1000,100,1000
10347,1000,90,900
10382,1000,96,960
10387,1000,102,1020
10403,1000,102,1020
10406,1000,107,1070
10409,1000,86,860
10413,1000,105,1050
10423,1000,93,930
10424,1000,85,850
10428,1000,108,1080
10438,1000,72,720
10445,1000,101,1010
10452,1000,105,1050
10469,1000,104,1040
10472,1000,82,820
10487,1000,104,1040
10493,1000,107,1070
10498,1000,103,1030
10500,1000,100,1000
10507,1000,112,1120
10524,1000,97,970
10549,1000,109,1090
10552,1000,106,1060
10553,1000,113,1130
10556,1000,114,1140
10577,1000,98,980
10586,1000,95,950
10597,1000,102,1020
10603,1000,105,1050
10612,1000,90,900
10617,1000,96,960
10641,1000,106,1060
10661,1000,103,1030
10678,1000,108,1080
10688,1000,88,880
10702,1000,114,1140
10708,1000,101,1010
10742,1000,118,1180
10732,1000,101,1010
10746,1000,105,1050
10751,1000,112,1120
10759,1000,97,970
10767,1000,96,960
10770,1000,100,1000
10772,1000,102,1020
10783,1000,99,990
10793,1000,99,990
10807,1000,105,1050
10813,1000,112,1120
10822,1000,101,1010
10865,1000,116,1160
10876,1000,85,850
10888,1000,79,790
10899,1000,99,990
10905,1000,107,1070
10912,1000,97,970
10943,1000,121,1210
10957,1000,88,880
10958,1000,99,990
10981,1000,85,850
10986,1000,93,930
10987,1000,89,890
10991,1000,91,910
10013,1000,93,930
10061,1000,94,940
10065,1000,101,1010
10089,1000,92,920
10096,1000,86,860
10100,1000,108,1080
10104,1000,103,1030
10114,1000,116,1160
10116,1000,113,1130
10117,1000,94,940
10146,1000,87,870
10175,1000,92,920
10176,1000,103,1030
10177,1000,83,830
10182,1000,86,860
10191,1000,88,880
10217,1000,93,930
10232,1000,122,1220
10237,1000,109,1090
10239,1000,100,1000
10261,1000,104,1040
10291,1000,96,960
10315,1000,112,1120
10328,1000,98,980
10335,1000,115,1150
10352,1000,80,800
10353,1000,102,1020
10376,1000,111,1110
10410,1000,104,1040
10426,1000,99,990
10461,1000,94,940
10467,1000,111,1110
10478,1000,120,1200
10485,1000,94,940
10490,1000,109,1090
10496,1000,123,1230
10511,1000,100,1000
10568,1000,104,1040
10606,1000,114,1140
10614,1000,105,1050
10659,1000,96,960
10660,1000,105,1050
10663,1000,93,930
10667,1000,86,860
10676,1000,91,910
10695,1000,102,1020
10696,1000,113,1130
10720,1000,103,1030
10740,1000,119,1190
10801,1000,102,1020
10802,1000,88,880
10808,1000,119,1190
10811,1000,100,1000
10837,1000,99,990
10861,1000,109,1090
10862,1000,109,1090
10879,1000,98,980
10894,1000,118,1180
10918,1000,99,990
10935,1000,124,1240
10944,1000,105,1050
10959,1000,78,780
10960,1000,103,1030
10963,1000,115,1150
10972,1000,95,950
10988,1000,105,1050
10992,1000,99,990
10029,1000,100,1000
10035,1000,106,1060
10039,1000,95,950
10041,1000,124,1240
10062,1000,103,1030
10063,1000,115,1150
10067,1000,92,920
10082,1000,97,970
10142,1000,105,1050
10145,1000,116,1160
10147,1000,80,800
10164,1000,102,1020
10171,1000,112,1120
10173,1000,109,1090
10194,1000,100,1000
10197,1000,95,950
10199,1000,101,1010
10219,1000,118,1180
10252,1000,117,1170
10276,1000,116,1160
10280,1000,87,870
10284,1000,101,1010
10290,1000,116,1160
10302,1000,113,1130
10304,1000,96,960
10314,1000,105,1050
10322,1000,86,860
10324,1000,99,990
10326,1000,119,1190
10350,1000,108,1080
10356,1000,87,870
10371,1000,104,1040
10395,1000,117,1170
10442,1000,110,1100
10455,1000,100,1000
10465,1000,113,1130
10482,1000,96,960
10483,1000,111,1110
10495,1000,82,820
10502,1000,103,1030
10503,1000,106,1060
10512,1000,93,930
10517,1000,108,1080
10554,1000,83,830
10561,1000,117,1170
10572,1000,94,940
10583,1000,101,1010
10588,1000,112,1120
10608,1000,108,1080
10620,1000,113,1130
10609,1000,104,1040
10624,1000,85,850
10638,1000,106,1060
10651,1000,114,1140
10684,1000,114,1140
10670,1000,113,1130
10686,1000,93,930
10697,1000,94,940
10721,1000,102,1020
10726,1000,118,1180
10727,1000,93,930
10730,1000,99,990
10738,1000,91,910
10749,1000,113,1130
10769,1000,102,1020
10778,1000,99,990
10775,1000,94,940
10797,1000,104,1040
10800,1000,104,1040
10809,1000,95,950
10812,1000,110,1100
10817,1000,92,920
10823,1000,100,1000
10824,1000,101,1010
10826,1000,94,940
10828,1000,103,1030
10859,1000,97,970
10864,1000,97,970
10877,1000,99,990
10892,1000,95,950
10908,1000,105,1050
10921,1000,99,990
10929,1000,104,1040
10936,1000,91,910
10962,1000,110,1100
10971,1000,90,900
10973,1000,106,1060
10982,1000,105,1050
10984,1000,84,840
10998,1000,93,930
10009,1000,91,910
10021,1000,93,930
10022,1000,107,1070
10030,1000,90,900
10052,1000,91,910
10053,1000,95,950
10060,1000,105,1050
10066,1000,100,1000
10069,1000,104,1040
10075,1000,115,1150
10079,1000,103,1030
10091,1000,109,1090
10102,1000,101,1010
10112,1000,96,960
10126,1000,97,970
10129,1000,112,1120
10131,1000,84,840
10135,1000,91,910
10141,1000,96,960
10162,1000,118,1180
10178,1000,98,980
10183,1000,111,1110
10193,1000,91,910
10200,1000,99,990
10213,1000,99,990
10221,1000,111,1110
10231,1000,96,960
10234,1000,109,1090
10242,1000,92,920
10244,1000,82,820
10248,1000,96,960
10265,1000,125,1250
10273,1000,93,930
10279,1000,106,1060
10288,1000,114,1140
10323,1000,99,990
10325,1000,99,990
10343,1000,108,1080
10370,1000,111,1110
10393,1000,86,860
10394,1000,108,1080
10397,1000,104,1040
10401,1000,85,850
10411,1000,119,1190
10416,1000,96,960
10417,1000,93,930
10422,1000,97,970
10427,1000,96,960
10429,1000,92,920
10431,1000,110,1100
10433,1000,90,900
10439,1000,101,1010
10443,1000,109,1090
10448,1000,106,1060
10451,1000,88,880
10480,1000,111,1110
10514,1000,106,1060
10527,1000,99,990
10538,1000,105,1050
10569,1000,84,840
10575,1000,92,920
10585,1000,95,950
10591,1000,90,900
10593,1000,98,980
10600,1000,119,1190
10623,1000,95,950
10625,1000,112,1120
10635,1000,99,990
10642,1000,108,1080
10645,1000,102,1020
10646,1000,99,990
10664,1000,94,940
10679,1000,110,1100
10682,1000,105,1050
10687,1000,100,1000
10705,1000,106,1060
10714,1000,98,980
10716,1000,103,1030
10736,1000,105,1050
10743,1000,100,1000
10745,1000,106,1060
10747,1000,85,850
10757,1000,102,1020
10784,1000,109,1090
10785,1000,119,1190
10799,1000,104,1040
10805,1000,108,1080
10829,1000,113,1130
10832,1000,100,1000
10844,1000,100,1000
10857,1000,94,940
10867,1000,98,980
10878,1000,124,1240
10914,1000,109,1090
10942,1000,89,890
10946,1000,115,1150
10948,1000,95,950
10950,1000,107,1070
10961,1000,106,1060
10978,1000,113,1130
10990,1000,108,1080
10994,1000,102,1020
10995,1000,105,1050
