src_port,ground_truth,sampled,scaled
10540,10000,100,10000
10276,10000,99,9900
10121,10000,91,9100
10509,10000,98,9800
10040,10000,94,9400
10312,10000,98,9800
10419,10000,106,10600
10800,10000,97,9700
10832,10000,96,9600
10474,10000,111,11100
10684,10000,108,10800
10895,10000,101,10100
10135,10000,112,11200
10246,10000,85,8500
10689,10000,103,10300
10000,10000,101,10100
10519,10000,108,10800
10865,10000,85,8500
10384,10000,89,8900
10171,10000,94,9400
10788,10000,94,9400
10244,10000,99,9900
10470,10000,100,10000
10629,10000,95,9500
10851,10000,96,9600
10970,10000,111,11100
10997,10000,96,9600
10801,10000,90,9000
10041,10000,103,10300
10628,10000,97,9700
10753,10000,109,10900
10764,10000,79,7900
10236,10000,86,8600
10434,10000,113,11300
10465,10000,103,10300
10876,10000,90,9000
10270,10000,124,12400
10756,10000,121,12100
10273,10000,106,10600
10952,10000,92,9200
10150,10000,95,9500
10371,10000,101,10100
10112,10000,103,10300
10522,10000,113,11300
10810,10000,91,9100
10880,10000,109,10900
10993,10000,118,11800
10389,10000,84,8400
10323,10000,99,9900
10562,10000,104,10400
10242,10000,101,10100
10185,10000,87,8700
10655,10000,101,10100
10730,10000,102,10200
10378,10000,107,10700
10593,10000,94,9400
10984,10000,92,9200
10663,10000,81,8100
10768,10000,113,11300
10049,10000,105,10500
10716,10000,88,8800
10697,10000,87,8700
10918,10000,97,9700
10646,10000,80,8000
10710,10000,103,10300
10587,10000,80,8000
10026,10000,96,9600
10272,10000,97,9700
10445,10000,120,12000
10061,10000,91,9100
10395,10000,106,10600
10584,10000,94,9400
10224,10000,112,11200
10742,10000,104,10400
10929,10000,99,9900
10931,10000,105,10500
10158,10000,86,8600
10889,10000,94,9400
10059,10000,95,9500
10253,10000,101,10100
10376,10000,89,8900
10268,10000,82,8200
10460,10000,95,9500
10124,10000,100,10000
10592,10000,114,11400
10910,10000,120,12000
10422,10000,109,10900
10289,10000,97,9700
10472,10000,102,10200
10760,10000,114,11400
10782,10000,101,10100
10381,10000,90,9000
10291,10000,120,12000
10327,10000,110,11000
10683,10000,88,8800
10324,10000,100,10000
10208,10000,85,8500
10345,10000,94,9400
10339,10000,94,9400
10377,10000,101,10100
10160,10000,110,11000
10328,10000,101,10100
10416,10000,94,9400
10489,10000,117,11700
10777,10000,100,10000
10173,10000,97,9700
10676,10000,103,10300
10769,10000,87,8700
10912,10000,88,8800
10065,10000,103,10300
10223,10000,101,10100
10454,10000,113,11300
10280,10000,108,10800
10609,10000,105,10500
10795,10000,99,9900
10181,10000,100,10000
10221,10000,100,10000
10559,10000,112,11200
10802,10000,114,11400
10855,10000,106,10600
10930,10000,100,10000
10971,10000,89,8900
10031,10000,91,9100
10940,10000,95,9500
10046,10000,96,9600
10233,10000,120,12000
10316,10000,93,9300
10720,10000,96,9600
10028,10000,104,10400
10195,10000,100,10000
10319,10000,104,10400
10982,10000,98,9800
10998,10000,108,10800
10174,10000,96,9600
10405,10000,92,9200
10872,10000,96,9600
10875,10000,108,10800
10934,10000,96,9600
10534,10000,99,9900
10803,10000,100,10000
10125,10000,110,11000
10518,10000,90,9000
10530,10000,100,10000
10264,10000,86,8600
10567,10000,116,11600
10640,10000,99,9900
10027,10000,96,9600
10051,10000,94,9400
10258,10000,94,9400
10288,10000,100,10000
10538,10000,98,9800
10508,10000,92,9200
10757,10000,96,9600
10897,10000,96,9600
10528,10000,115,11500
10827,10000,96,9600
10005,10000,100,10000
10308,10000,121,12100
10937,10000,108,10800
10003,10000,109,10900
10311,10000,89,8900
10496,10000,106,10600
10861,10000,88,8800
10363,10000,95,9500
10792,10000,81,8100
10913,10000,106,10600
10038,10000,85,8500
10705,10000,103,10300
10917,10000,97,9700
10064,10000,115,11500
10304,10000,86,8600
10711,10000,94,9400
10063,10000,104,10400
10368,10000,91,9100
10758,10000,102,10200
10814,10000,87,8700
10478,10000,106,10600
10033,10000,106,10600
10097,10000,107,10700
10129,10000,95,9500
10245,10000,84,8400
10380,10000,96,9600
10479,10000,109,10900
10731,10000,89,8900
10825,10000,109,10900
10362,10000,117,11700
10499,10000,108,10800
10625,10000,108,10800
10690,10000,101,10100
10076,10000,97,9700
10117,10000,98,9800
10569,10000,107,10700
10677,10000,92,9200
10826,10000,110,11000
10515,10000,84,8400
10661,10000,95,9500
10980,10000,100,10000
10247,10000,97,9700
10285,10000,101,10100
10517,10000,96,9600
10610,10000,103,10300
10947,10000,90,9000
10030,10000,83,8300
10152,10000,94,9400
10235,10000,85,8500
10813,10000,88,8800
10878,10000,100,10000
10148,10000,96,9600
10207,10000,124,12400
10318,10000,125,12500
10360,10000,96,9600
10707,10000,106,10600
10737,10000,102,10200
10127,10000,95,9500
10379,10000,117,11700
10402,10000,107,10700
10505,10000,112,11200
10520,10000,83,8300
10670,10000,115,11500
10925,10000,101,10100
10413,10000,95,9500
10430,10000,125,12500
10357,10000,107,10700
10701,10000,112,11200
10055,10000,90,9000
10688,10000,92,9200
10141,10000,90,9000
10240,10000,101,10100
10709,10000,80,8000
10136,10000,103,10300
10613,10000,130,13000
10662,10000,125,12500
10695,10000,89,8900
10488,10000,101,10100
10669,10000,96,9600
10037,10000,92,9200
10111,10000,110,11000
10191,10000,112,11200
10387,10000,105,10500
10833,10000,85,8500
10399,10000,91,9100
10714,10000,74,7400
10723,10000,100,10000
10905,10000,106,10600
10176,10000,95,9500
10211,10000,105,10500
10845,10000,95,9500
10014,10000,102,10200
10107,10000,102,10200
10397,10000,103,10300
10052,10000,96,9600
10829,10000,84,8400
10186,10000,100,10000
10228,10000,90,9000
10263,10000,127,12700
10334,10000,118,11800
10828,10000,105,10500
10922,10000,94,9400
10938,10000,99,9900
10946,10000,107,10700
10495,10000,111,11100
10566,10000,107,10700
10570,10000,82,8200
10961,10000,99,9900
10096,10000,104,10400
10216,10000,111,11100
10732,10000,114,11400
10115,10000,105,10500
10824,10000,88,8800
10881,10000,108,10800
10936,10000,96,9600
10718,10000,88,8800
10770,10000,78,7800
10837,10000,103,10300
10209,10000,99,9900
10252,10000,80,8000
10299,10000,108,10800
10654,10000,103,10300
10706,10000,103,10300
10036,10000,108,10800
10179,10000,112,11200
10217,10000,94,9400
10232,10000,100,10000
10483,10000,89,8900
10588,10000,105,10500
10664,10000,94,9400
10565,10000,109,10900
10622,10000,96,9600
10109,10000,101,10100
10144,10000,99,9900
10277,10000,91,9100
10935,10000,116,11600
10084,10000,104,10400
10196,10000,97,9700
10452,10000,113,11300
10554,10000,87,8700
10577,10000,108,10800
10962,10000,94,9400
10048,10000,90,9000
10156,10000,113,11300
10630,10000,93,9300
10717,10000,119,11900
10898,10000,95,9500
10016,10000,116,11600
10166,10000,95,9500
10225,10000,107,10700
10637,10000,93,9300
10712,10000,93,9300
10850,10000,95,9500
10010,10000,95,9500
10054,10000,104,10400
10091,10000,120,12000
10401,10000,105,10500
10603,10000,95,9500
10624,10000,101,10100
10785,10000,107,10700
10102,10000,105,10500
10116,10000,70,7000
10581,10000,95,9500
10006,10000,87,8700
10672,10000,103,10300
10414,10000,106,10600
10776,10000,96,9600
10779,10000,104,10400
10888,10000,90,9000
10927,10000,91,9100
10437,10000,104,10400
10642,10000,81,8100
10908,10000,89,8900
10007,10000,121,12100
10170,10000,82,8200
10459,10000,112,11200
10841,10000,103,10300
10201,10000,82,8200
10337,10000,104,10400
10352,10000,91,9100
10383,10000,95,9500
10449,10000,89,8900
10807,10000,86,8600
10331,10000,88,8800
10093,10000,101,10100
10501,10000,98,9800
10818,10000,88,8800
10147,10000,118,11800
10159,10000,96,9600
10502,10000,101,10100
10539,10000,109,10900
10904,10000,107,10700
10009,10000,90,9000
10164,10000,104,10400
10473,10000,100,10000
10608,10000,96,9600
10627,10000,109,10900
10665,10000,102,10200
10808,10000,121,12100
10044,10000,101,10100
10388,10000,90,9000
10635,10000,103,10300
10725,10000,107,10700
10498,10000,96,9600
10523,10000,96,9600
10548,10000,106,10600
10560,10000,103,10300
10791,10000,111,11100
10840,10000,89,8900
10996,10000,104,10400
10197,10000,99,9900
10215,10000,91,9100
10231,10000,92,9200
10317,10000,106,10600
10359,10000,88,8800
10722,10000,97,9700
10747,10000,104,10400
10823,10000,109,10900
10423,10000,88,8800
10440,10000,113,11300
10870,10000,93,9300
10361,10000,96,9600
10604,10000,95,9500
10645,10000,96,9600
10666,10000,91,9100
10685,10000,90,9000
10759,10000,90,9000
10441,10000,97,9700
10555,10000,113,11300
10863,10000,101,10100
10958,10000,109,10900
10621,10000,78,7800
10074,10000,94,9400
10671,10000,109,10900
10601,10000,106,10600
10907,10000,108,10800
10939,10000,85,8500
10988,10000,94,9400
10188,10000,110,11000
10967,10000,103,10300
10529,10000,99,9900
10596,10000,104,10400
10698,10000,101,10100
10068,10000,87,8700
10092,10000,107,10700
10364,10000,94,9400
10417,10000,101,10100
10571,10000,107,10700
10975,10000,92,9200
10011,10000,103,10300
10128,10000,95,9500
10238,10000,97,9700
10275,10000,89,8900
10366,10000,97,9700
10469,10000,98,9800
10510,10000,85,8500
10526,10000,90,9000
10765,10000,93,9300
10954,10000,88,8800
10972,10000,96,9600
10301,10000,80,8000
10314,10000,99,9900
10516,10000,99,9900
10968,10000,103,10300
10108,10000,100,10000
10113,10000,104,10400
10193,10000,116,11600
10287,10000,101,10100
10330,10000,95,9500
10365,10000,103,10300
10482,10000,89,8900
10536,10000,112,11200
10614,10000,95,9500
10805,10000,102,10200
10942,10000,109,10900
10442,10000,81,8100
10467,10000,97,9700
10585,10000,105,10500
10797,10000,112,11200
10835,10000,119,11900
10903,10000,106,10600
10979,10000,88,8800
10034,10000,114,11400
10149,10000,106,10600
10151,10000,111,11100
10772,10000,85,8500
10085,10000,112,11200
10118,10000,101,10100
10222,10000,91,9100
10532,10000,89,8900
10636,10000,95,9500
10882,10000,93,9300
10951,10000,103,10300
10020,10000,82,8200
10106,10000,84,8400
10394,10000,102,10200
10453,10000,98,9800
10455,10000,120,12000
10589,10000,109,10900
10057,10000,110,11000
10229,10000,114,11400
10811,10000,100,10000
10932,10000,111,11100
10133,10000,106,10600
10138,10000,105,10500
10187,10000,89,8900
10547,10000,83,8300
10553,10000,95,9500
10775,10000,96,9600
10796,10000,96,9600
10956,10000,96,9600
10058,10000,96,9600
10130,10000,93,9300
10563,10000,112,11200
10899,10000,108,10800
10960,10000,108,10800
10042,10000,109,10900
10199,10000,102,10200
10212,10000,103,10300
10265,10000,122,12200
10702,10000,98,9800
10830,10000,106,10600
10839,10000,100,10000
10894,10000,91,9100
10189,10000,108,10800
10255,10000,103,10300
10650,10000,86,8600
10729,10000,87,8700
10744,10000,94,9400
10871,10000,101,10100
10928,10000,108,10800
10994,10000,95,9500
10226,10000,116,11600
10307,10000,90,9000
10351,10000,99,9900
10391,10000,106,10600
10433,10000,99,9900
10464,10000,99,9900
10754,10000,102,10200
10815,10000,108,10800
10019,10000,103,10300
10088,10000,88,8800
10119,10000,97,9700
10477,10000,106,10600
10220,10000,104,10400
10386,10000,103,10300
10461,10000,107,10700
10992,10000,109,10900
10022,10000,102,10200
10675,10000,87,8700
10023,10000,100,10000
10568,10000,77,7700
10783,10000,120,12000
10373,10000,106,10600
10039,10000,98,9800
10165,10000,82,8200
10282,10000,91,9100
10066,10000,100,10000
10385,10000,105,10500
10194,10000,106,10600
10451,10000,128,12800
10436,10000,106,10600
10644,10000,95,9500
10090,10000,117,11700
10976,10000,106,10600
10281,10000,111,11100
10372,10000,110,11000
10408,10000,110,11000
10443,10000,110,11000
10804,10000,89,8900
10854,10000,96,9600
10866,10000,97,9700
10466,10000,108,10800
10617,10000,102,10200
10634,10000,113,11300
10099,10000,100,10000
10219,10000,98,9800
10153,10000,95,9500
10431,10000,107,10700
10293,10000,98,9800
10425,10000,87,8700
10623,10000,101,10100
10674,10000,96,9600
10874,10000,96,9600
10948,10000,100,10000
10302,10000,104,10400
10082,10000,95,9500
10243,10000,108,10800
10410,10000,106,10600
10525,10000,87,8700
10544,10000,83,8300
10798,10000,78,7800
10892,10000,85,8500
10919,10000,107,10700
10983,10000,107,10700
10089,10000,80,8000
10367,10000,85,8500
10750,10000,108,10800
10883,10000,102,10200
10755,10000,91,9100
10004,10000,95,9500
10210,10000,107,10700
10294,10000,98,9800
10322,10000,105,10500
10406,10000,103,10300
10533,10000,99,9900
10586,10000,103,10300
10607,10000,105,10500
10781,10000,87,8700
10852,10000,104,10400
10853,10000,119,11900
10859,10000,95,9500
10043,10000,108,10800
10182,10000,105,10500
10257,10000,88,8800
10329,10000,112,11200
10550,10000,101,10100
10909,10000,101,10100
10190,10000,107,10700
10374,10000,104,10400
10346,10000,94,9400
10591,10000,109,10900
10605,10000,113,11300
10820,10000,115,11500
10035,10000,108,10800
10132,10000,97,9700
10139,10000,102,10200
10175,10000,100,10000
10349,10000,114,11400
10370,10000,112,11200
10667,10000,102,10200
10806,10000,102,10200
10877,10000,102,10200
10071,10000,89,8900
10198,10000,98,9800
10206,10000,98,9800
10254,10000,116,11600
10678,10000,108,10800
10900,10000,108,10800
10047,10000,96,9600
10306,10000,123,12300
10564,10000,98,9800
10079,10000,90,9000
10083,10000,91,9100
10284,10000,103,10300
10493,10000,83,8300
10556,10000,105,10500
10573,10000,120,12000
10704,10000,89,8900
10884,10000,101,10100
10974,10000,107,10700
10021,10000,88,8800
10492,10000,89,8900
10572,10000,99,9900
10641,10000,108,10800
10700,10000,106,10600
10726,10000,94,9400
10745,10000,109,10900
10780,10000,110,11000
10966,10000,105,10500
10990,10000,105,10500
10213,10000,107,10700
10347,10000,94,9400
10561,10000,113,11300
10733,10000,97,9700
10761,10000,84,8400
10896,10000,103,10300
10100,10000,108,10800
10137,10000,100,10000
10266,10000,91,9100
10325,10000,98,9800
10427,10000,91,9100
10487,10000,121,12100
10507,10000,96,9600
10620,10000,87,8700
10715,10000,97,9700
10751,10000,110,11000
10963,10000,100,10000
10001,10000,104,10400
10248,10000,90,9000
10338,10000,98,9800
10527,10000,107,10700
10537,10000,100,10000
10575,10000,90,9000
10694,10000,100,10000
10995,10000,86,8600
10172,10000,105,10500
10390,10000,102,10200
10426,10000,103,10300
10514,10000,110,11000
10595,10000,109,10900
10858,10000,104,10400
10920,10000,103,10300
10081,10000,97,9700
10214,10000,83,8300
10309,10000,87,8700
10435,10000,92,9200
10543,10000,101,10100
10598,10000,103,10300
10651,10000,116,11600
10682,10000,99,9900
10691,10000,90,9000
10836,10000,80,8000
10955,10000,103,10300
10078,10000,86,8600
10086,10000,106,10600
10341,10000,116,11600
10396,10000,101,10100
10494,10000,89,8900
10793,10000,90,9000
10073,10000,95,9500
10180,10000,113,11300
10202,10000,94,9400
10535,10000,88,8800
10462,10000,105,10500
10692,10000,98,9800
10741,10000,83,8300
10749,10000,99,9900
10762,10000,87,8700
10790,10000,92,9200
10916,10000,104,10400
10286,10000,94,9400
10336,10000,111,11100
10342,10000,80,8000
10468,10000,93,9300
10977,10000,99,9900
10457,10000,101,10100
10618,10000,111,11100
10638,10000,79,7900
10991,10000,105,10500
10012,10000,108,10800
10087,10000,86,8600
10290,10000,102,10200
10298,10000,91,9100
10456,10000,96,9600
10687,10000,91,9100
10748,10000,103,10300
10817,10000,101,10100
10860,10000,109,10900
10933,10000,94,9400
10944,10000,96,9600
10945,10000,87,8700
10008,10000,118,11800
10239,10000,115,11500
10300,10000,113,11300
10551,10000,92,9200
10660,10000,107,10700
10686,10000,101,10100
10766,10000,100,10000
10847,10000,107,10700
10987,10000,107,10700
10887,10000,94,9400
10017,10000,83,8300
10094,10000,94,9400
10177,10000,115,11500
10303,10000,103,10300
10332,10000,77,7700
10353,10000,110,11000
10412,10000,110,11000
10612,10000,104,10400
10018,10000,96,9600
10105,10000,90,9000
10234,10000,83,8300
10340,10000,100,10000
10580,10000,98,9800
10606,10000,103,10300
10799,10000,99,9900
10869,10000,107,10700
10062,10000,99,9900
10295,10000,92,9200
10503,10000,99,9900
10600,10000,104,10400
10822,10000,98,9800
10873,10000,102,10200
10120,10000,76,7600
10161,10000,127,12700
10278,10000,103,10300
10343,10000,108,10800
10350,10000,92,9200
10446,10000,100,10000
10471,10000,87,8700
10659,10000,75,7500
10743,10000,106,10600
10849,10000,90,9000
10862,10000,96,9600
10985,10000,94,9400
10056,10000,109,10900
10444,10000,106,10600
10463,10000,107,10700
10521,10000,91,9100
10703,10000,120,12000
10864,10000,103,10300
10953,10000,77,7700
10989,10000,100,10000
10110,10000,93,9300
10192,10000,101,10100
10218,10000,90,9000
10296,10000,85,8500
10432,10000,77,7700
10438,10000,96,9600
10911,10000,113,11300
10070,10000,100,10000
10103,10000,99,9900
10398,10000,97,9700
10439,10000,104,10400
10699,10000,104,10400
10773,10000,88,8800
10831,10000,97,9700
10973,10000,86,8600
10143,10000,88,8800
10183,10000,104,10400
10485,10000,107,10700
10545,10000,106,10600
10611,10000,86,8600
10736,10000,85,8500
10237,10000,103,10300
10305,10000,104,10400
10582,10000,104,10400
10727,10000,117,11700
10778,10000,105,10500
10784,10000,102,10200
10914,10000,107,10700
10024,10000,103,10300
10045,10000,89,8900
10053,10000,110,11000
10154,10000,89,8900
10168,10000,104,10400
10205,10000,107,10700
10227,10000,118,11800
10259,10000,100,10000
10511,10000,83,8300
10542,10000,87,8700
10738,10000,103,10300
10789,10000,114,11400
10050,10000,94,9400
10140,10000,86,8600
10142,10000,107,10700
10251,10000,111,11100
10269,10000,97,9700
10411,10000,91,9100
10491,10000,102,10200
10579,10000,87,8700
10708,10000,99,9900
10893,10000,83,8300
10924,10000,80,8000
10959,10000,105,10500
10067,10000,101,10100
10169,10000,109,10900
10203,10000,103,10300
10204,10000,94,9400
10256,10000,106,10600
10320,10000,104,10400
10552,10000,89,8900
10724,10000,98,9800
10834,10000,109,10900
10080,10000,90,9000
10404,10000,97,9700
10424,10000,100,10000
10500,10000,82,8200
10626,10000,95,9500
10848,10000,89,8900
10146,10000,110,11000
10162,10000,105,10500
10333,10000,94,9400
10382,10000,109,10900
10420,10000,109,10900
10902,10000,107,10700
10906,10000,85,8500
10957,10000,107,10700
10262,10000,99,9900
10375,10000,102,10200
10450,10000,87,8700
10476,10000,106,10600
10648,10000,86,8600
10653,10000,102,10200
10680,10000,106,10600
10721,10000,118,11800
10891,10000,104,10400
10025,10000,109,10900
10060,10000,77,7700
10123,10000,101,10100
10167,10000,93,9300
10250,10000,106,10600
10249,10000,96,9600
10313,10000,114,11400
10315,10000,103,10300
10348,10000,95,9500
10458,10000,106,10600
10481,10000,85,8500
10504,10000,101,10100
10597,10000,88,8800
10868,10000,91,9100
10890,10000,97,9700
10200,10000,80,8000
10415,10000,92,9200
10421,10000,111,11100
10619,10000,109,10900
10740,10000,107,10700
10838,10000,105,10500
10986,10000,107,10700
10134,10000,85,8500
10145,10000,94,9400
10163,10000,111,11100
10178,10000,105,10500
10506,10000,85,8500
10546,10000,106,10600
10557,10000,95,9500
10590,10000,96,9600
