src_port,ground_truth,sampled,scaled
10756,1000,14,1400
10908,1000,12,1200
10975,1000,10,1000
10056,1000,12,1200
10197,1000,18,1800
10227,1000,15,1500
10700,1000,10,1000
10754,1000,9,900
10846,1000,12,1200
10882,1000,14,1400
10914,1000,9,900
10087,1000,9,900
10471,1000,9,900
10612,1000,10,1000
10747,1000,10,1000
10764,1000,8,800
10098,1000,8,800
10173,1000,5,500
10257,1000,17,1700
10266,1000,13,1300
10289,1000,5,500
10401,1000,10,1000
10476,1000,8,800
10603,1000,5,500
10673,1000,17,1700
10722,1000,11,1100
10729,1000,13,1300
10802,1000,5,500
10812,1000,8,800
10089,1000,6,600
10348,1000,10,1000
10350,1000,6,600
10497,1000,8,800
10620,1000,10,1000
10631,1000,10,1000
10892,1000,13,1300
10092,1000,11,1100
10148,1000,10,1000
10184,1000,5,500
10294,1000,17,1700
10351,1000,14,1400
10357,1000,11,1100
10411,1000,17,1700
10415,1000,15,1500
10422,1000,8,800
10570,1000,16,1600
10703,1000,14,1400
10949,1000,11,1100
10054,1000,12,1200
10237,1000,15,1500
10329,1000,11,1100
10477,1000,11,1100
10562,1000,15,1500
10760,1000,6,600
10839,1000,8,800
10843,1000,13,1300
10850,1000,10,1000
10852,1000,15,1500
10856,1000,9,900
10973,1000,10,1000
10986,1000,6,600
10065,1000,13,1300
10342,1000,9,900
10410,1000,11,1100
10423,1000,11,1100
10580,1000,7,700
10740,1000,10,1000
10105,1000,8,800
10349,1000,9,900
10375,1000,7,700
10788,1000,14,1400
10925,1000,8,800
10138,1000,10,1000
10202,1000,17,1700
10352,1000,9,900
10587,1000,7,700
10613,1000,17,1700
10698,1000,9,900
10710,1000,12,1200
10809,1000,12,1200
10816,1000,12,1200
10841,1000,10,1000
10928,1000,8,800
10950,1000,12,1200
10032,1000,4,400
10042,1000,11,1100
10048,1000,11,1100
10334,1000,10,1000
10346,1000,16,1600
10479,1000,10,1000
10539,1000,8,800
10615,1000,13,1300
10962,1000,12,1200
10217,1000,17,1700
10326,1000,13,1300
10405,1000,15,1500
10406,1000,12,1200
10569,1000,10,1000
10723,1000,10,1000
10746,1000,8,800
10330,1000,8,800
10496,1000,12,1200
10501,1000,17,1700
10526,1000,9,900
10554,1000,7,700
10586,1000,12,1200
10647,1000,14,1400
10743,1000,13,1300
10751,1000,11,1100
10912,1000,14,1400
10991,1000,10,1000
10082,1000,10,1000
10183,1000,10,1000
10203,1000,12,1200
10214,1000,11,1100
10222,1000,8,800
10246,1000,10,1000
10262,1000,9,900
10272,1000,13,1300
10273,1000,11,1100
10314,1000,9,900
10499,1000,8,800
10513,1000,11,1100
10551,1000,11,1100
10630,1000,12,1200
10732,1000,6,600
10799,1000,9,900
10019,1000,9,900
10091,1000,7,700
10231,1000,10,1000
10241,1000,9,900
10296,1000,13,1300
10336,1000,7,700
10460,1000,8,800
10529,1000,11,1100
10547,1000,6,600
10780,1000,15,1500
10831,1000,15,1500
10139,1000,10,1000
10312,1000,11,1100
10581,1000,19,1900
10696,1000,10,1000
10938,1000,14,1400
10047,1000,10,1000
10169,1000,9,900
10265,1000,11,1100
10310,1000,12,1200
10374,1000,5,500
10610,1000,11,1100
10903,1000,9,900
10969,1000,11,1100
10022,1000,17,1700
10075,1000,10,1000
10204,1000,13,1300
10256,1000,12,1200
10320,1000,13,1300
10472,1000,14,1400
10702,1000,11,1100
10766,1000,7,700
10807,1000,11,1100
10811,1000,12,1200
10833,1000,11,1100
10873,1000,12,1200
10921,1000,11,1100
