src_port,ground_truth,sampled,scaled
10256,10000,2,2000
10724,10000,1,1000
10388,10000,4,4000
10450,10000,2,2000
10237,10000,5,5000
10869,10000,1,1000
10463,10000,3,3000
10494,10000,4,4000
10241,10000,2,2000
10596,10000,1,1000
10384,10000,3,3000
10788,10000,1,1000
10441,10000,1,1000
10766,10000,3,3000
10394,10000,1,1000
10352,10000,2,2000
10657,10000,4,4000
10038,10000,3,3000
10589,10000,2,2000
10759,10000,5,5000
10979,10000,1,1000
10518,10000,2,2000
10674,10000,4,4000
10964,10000,2,2000
10562,10000,2,2000
10887,10000,2,2000
10553,10000,2,2000
10671,10000,2,2000
10397,10000,3,3000
10681,10000,3,3000
10113,10000,1,1000
10147,10000,1,1000
10345,10000,3,3000
10134,10000,2,2000
10294,10000,6,6000
10526,10000,2,2000
10873,10000,1,1000
10632,10000,2,2000
10320,10000,2,2000
10977,10000,1,1000
10866,10000,3,3000
10137,10000,1,1000
10491,10000,1,1000
10333,10000,1,1000
10651,10000,3,3000
10244,10000,4,4000
10462,10000,2,2000
10570,10000,3,3000
10857,10000,1,1000
10195,10000,2,2000
10162,10000,1,1000
10560,10000,1,1000
10307,10000,3,3000
10231,10000,1,1000
10215,10000,3,3000
10571,10000,2,2000
10096,10000,1,1000
10247,10000,1,1000
10995,10000,2,2000
10008,10000,2,2000
10769,10000,2,2000
10376,10000,3,3000
10203,10000,2,2000
10380,10000,3,3000
10631,10000,6,6000
10731,10000,4,4000
10929,10000,1,1000
10992,10000,1,1000
10580,10000,3,3000
10815,10000,4,4000
10183,10000,4,4000
10840,10000,1,1000
10031,10000,2,2000
10328,10000,3,3000
10364,10000,3,3000
10379,10000,3,3000
10844,10000,4,4000
10672,10000,3,3000
10430,10000,4,4000
10343,10000,2,2000
10715,10000,4,4000
10318,10000,3,3000
10117,10000,1,1000
10529,10000,2,2000
10663,10000,6,6000
10267,10000,2,2000
10789,10000,1,1000
10258,10000,1,1000
10466,10000,5,5000
10419,10000,1,1000
10517,10000,2,2000
10868,10000,3,3000
10202,10000,3,3000
10325,10000,2,2000
10355,10000,2,2000
10606,10000,1,1000
10420,10000,2,2000
10282,10000,4,4000
10274,10000,6,6000
10025,10000,3,3000
10171,10000,1,1000
10385,10000,4,4000
10349,10000,3,3000
10510,10000,2,2000
10939,10000,6,6000
10812,10000,3,3000
10917,10000,1,1000
10669,10000,2,2000
10060,10000,1,1000
10365,10000,2,2000
10266,10000,2,2000
10110,10000,1,1000
10474,10000,6,6000
10756,10000,3,3000
10716,10000,1,1000
10981,10000,2,2000
10268,10000,5,5000
10889,10000,1,1000
10316,10000,2,2000
10967,10000,4,4000
10686,10000,3,3000
10933,10000,3,3000
10768,10000,1,1000
10803,10000,3,3000
10480,10000,5,5000
10029,10000,2,2000
10083,10000,2,2000
10213,10000,6,6000
10531,10000,3,3000
10512,10000,5,5000
10718,10000,1,1000
10849,10000,3,3000
10783,10000,2,2000
10830,10000,6,6000
10340,10000,4,4000
10447,10000,1,1000
10817,10000,3,3000
10446,10000,5,5000
10807,10000,4,4000
10074,10000,3,3000
10986,10000,3,3000
10068,10000,2,2000
10091,10000,3,3000
10121,10000,3,3000
10186,10000,2,2000
10809,10000,2,2000
10228,10000,3,3000
10382,10000,3,3000
10278,10000,4,4000
10875,10000,1,1000
10363,10000,5,5000
10089,10000,3,3000
10082,10000,9,9000
10569,10000,2,2000
10288,10000,5,5000
10211,10000,3,3000
10988,10000,2,2000
10017,10000,4,4000
10639,10000,3,3000
10750,10000,3,3000
10949,10000,3,3000
10312,10000,7,7000
10790,10000,3,3000
10416,10000,2,2000
10989,10000,2,2000
10670,10000,1,1000
10629,10000,2,2000
10919,10000,5,5000
10094,10000,1,1000
10023,10000,2,2000
10850,10000,1,1000
10050,10000,5,5000
10073,10000,2,2000
10389,10000,4,4000
10391,10000,3,3000
10782,10000,2,2000
10199,10000,4,4000
10209,10000,5,5000
10777,10000,4,4000
10994,10000,2,2000
10406,10000,3,3000
10407,10000,2,2000
10152,10000,2,2000
10056,10000,4,4000
10848,10000,1,1000
10635,10000,2,2000
10464,10000,5,5000
10254,10000,1,1000
10093,10000,4,4000
10471,10000,4,4000
10654,10000,5,5000
10319,10000,4,4000
10378,10000,1,1000
10673,10000,1,1000
10084,10000,2,2000
10100,10000,2,2000
10957,10000,4,4000
10501,10000,2,2000
10748,10000,5,5000
10613,10000,4,4000
10234,10000,2,2000
10232,10000,4,4000
10222,10000,2,2000
10293,10000,4,4000
10338,10000,2,2000
10824,10000,2,2000
10409,10000,4,4000
10692,10000,3,3000
10493,10000,2,2000
10622,10000,4,4000
10621,10000,1,1000
10895,10000,6,6000
10923,10000,3,3000
10461,10000,5,5000
10683,10000,3,3000
10127,10000,4,4000
10537,10000,3,3000
10426,10000,3,3000
10665,10000,1,1000
10813,10000,3,3000
10527,10000,3,3000
10607,10000,2,2000
10739,10000,5,5000
10749,10000,2,2000
10880,10000,4,4000
10126,10000,1,1000
10965,10000,1,1000
10666,10000,7,7000
10079,10000,6,6000
10337,10000,2,2000
10179,10000,2,2000
10264,10000,1,1000
10781,10000,5,5000
10878,10000,3,3000
10053,10000,3,3000
10072,10000,2,2000
10216,10000,3,3000
10107,10000,1,1000
10661,10000,1,1000
10511,10000,5,5000
10950,10000,4,4000
10761,10000,1,1000
10745,10000,3,3000
10489,10000,2,2000
10427,10000,5,5000
10055,10000,2,2000
10292,10000,5,5000
10805,10000,1,1000
10974,10000,2,2000
10954,10000,3,3000
10601,10000,3,3000
10124,10000,1,1000
10449,10000,3,3000
10746,10000,2,2000
10568,10000,1,1000
10327,10000,1,1000
10487,10000,2,2000
10702,10000,3,3000
10118,10000,1,1000
10248,10000,4,4000
10931,10000,1,1000
10265,10000,4,4000
10251,10000,7,7000
10184,10000,4,4000
10797,10000,3,3000
10490,10000,1,1000
10076,10000,3,3000
10505,10000,7,7000
10932,10000,5,5000
10413,10000,4,4000
10538,10000,5,5000
10276,10000,4,4000
10150,10000,4,4000
10191,10000,3,3000
10640,10000,6,6000
10311,10000,2,2000
10151,10000,5,5000
10617,10000,4,4000
10185,10000,3,3000
10947,10000,4,4000
10369,10000,4,4000
10970,10000,3,3000
10377,10000,5,5000
10987,10000,1,1000
10918,10000,4,4000
10700,10000,4,4000
10515,10000,4,4000
10801,10000,5,5000
10727,10000,1,1000
10052,10000,3,3000
10877,10000,5,5000
10283,10000,4,4000
10176,10000,3,3000
10421,10000,5,5000
10776,10000,1,1000
10860,10000,3,3000
10578,10000,3,3000
10609,10000,4,4000
10290,10000,4,4000
10020,10000,3,3000
10870,10000,3,3000
10411,10000,1,1000
10423,10000,4,4000
10346,10000,2,2000
10996,10000,6,6000
10163,10000,5,5000
10197,10000,4,4000
10028,10000,5,5000
10009,10000,6,6000
10890,10000,4,4000
10881,10000,3,3000
10424,10000,5,5000
10484,10000,3,3000
10177,10000,3,3000
10193,10000,1,1000
10991,10000,1,1000
10916,10000,5,5000
10689,10000,7,7000
10832,10000,2,2000
10975,10000,5,5000
10945,10000,5,5000
10148,10000,6,6000
10208,10000,7,7000
10619,10000,2,2000
10415,10000,6,6000
10611,10000,4,4000
10086,10000,4,4000
10675,10000,3,3000
10156,10000,8,8000
10608,10000,4,4000
10243,10000,6,6000
10287,10000,3,3000
10061,10000,6,6000
10998,10000,6,6000
10522,10000,7,7000
10624,10000,1,1000
10403,10000,3,3000
10483,10000,1,1000
10187,10000,4,4000
10865,10000,6,6000
10448,10000,1,1000
10997,10000,3,3000
10625,10000,6,6000
10789,10000,1,1000
10238,10000,1,1000
10863,10000,4,4000
10585,10000,1,1000
10367,10000,5,5000
10793,10000,8,8000
10679,10000,3,3000
10959,10000,2,2000
10496,10000,4,4000
10134,10000,1,1000
10353,10000,1,1000
10474,10000,1,1000
10282,10000,1,1000
10103,10000,7,7000
10440,10000,5,5000
10530,10000,6,6000
10318,10000,1,1000
10054,10000,3,3000
10909,10000,6,6000
10911,10000,7,7000
10196,10000,3,3000
10231,10000,1,1000
10796,10000,3,3000
10001,10000,1,1000
10893,10000,3,3000
10042,10000,2,2000
10888,10000,3,3000
10304,10000,1,1000
10774,10000,8,8000
10874,10000,2,2000
10556,10000,2,2000
10674,10000,1,1000
10030,10000,6,6000
10548,10000,3,3000
10173,10000,9,9000
10341,10000,2,2000
10823,10000,6,6000
10598,10000,2,2000
10803,10000,1,1000
10192,10000,3,3000
10833,10000,4,4000
10077,10000,4,4000
10019,10000,4,4000
10476,10000,5,5000
10104,10000,9,9000
10066,10000,5,5000
10737,10000,2,2000
10235,10000,2,2000
10827,10000,4,4000
10041,10000,3,3000
10376,10000,1,1000
10095,10000,3,3000
10924,10000,3,3000
10329,10000,7,7000
10913,10000,5,5000
10175,10000,3,3000
10379,10000,1,1000
10217,10000,2,2000
10651,10000,1,1000
10713,10000,4,4000
10896,10000,5,5000
10583,10000,7,7000
10695,10000,1,1000
10183,10000,2,2000
10174,10000,6,6000
10851,10000,4,4000
10393,10000,7,7000
10180,10000,9,9000
10479,10000,2,2000
10135,10000,8,8000
10615,10000,4,4000
10170,10000,8,8000
10734,10000,5,5000
10719,10000,8,8000
10478,10000,3,3000
10220,10000,6,6000
10605,10000,6,6000
10436,10000,2,2000
10447,10000,1,1000
10249,10000,3,3000
10361,10000,8,8000
10684,10000,7,7000
10006,10000,3,3000
10900,10000,3,3000
10503,10000,5,5000
10623,10000,8,8000
10867,10000,4,4000
10286,10000,4,4000
10972,10000,7,7000
10492,10000,4,4000
10294,10000,1,1000
10925,10000,3,3000
10873,10000,2,2000
10820,10000,9,9000
10252,10000,3,3000
10733,10000,9,9000
10743,10000,5,5000
10658,10000,5,5000
10517,10000,1,1000
10380,10000,2,2000
10169,10000,6,6000
10388,10000,1,1000
10641,10000,6,6000
10817,10000,2,2000
10941,10000,8,8000
10371,10000,3,3000
10063,10000,3,3000
10842,10000,1,1000
10495,10000,4,4000
10401,10000,2,2000
10735,10000,5,5000
10837,10000,4,4000
10856,10000,2,2000
10412,10000,3,3000
10456,10000,2,2000
10642,10000,6,6000
10339,10000,7,7000
10829,10000,4,4000
10296,10000,4,4000
10075,10000,4,4000
10227,10000,6,6000
10839,10000,3,3000
10838,10000,3,3000
10929,10000,2,2000
10525,10000,9,9000
10003,10000,8,8000
10835,10000,4,4000
10402,10000,5,5000
10159,10000,6,6000
10171,10000,3,3000
10062,10000,7,7000
10541,10000,6,6000
10271,10000,3,3000
10962,10000,4,4000
10264,10000,1,1000
10272,10000,4,4000
10841,10000,5,5000
10757,10000,6,6000
10667,10000,8,8000
10681,10000,1,1000
10455,10000,8,8000
10908,10000,6,6000
10830,10000,1,1000
10111,10000,2,2000
10441,10000,2,2000
10321,10000,1,1000
10466,10000,1,1000
10767,10000,6,6000
10798,10000,1,1000
10293,10000,1,1000
10147,10000,1,1000
10110,10000,1,1000
10935,10000,4,4000
10892,10000,8,8000
10365,10000,5,5000
10446,10000,3,3000
10969,10000,2,2000
10186,10000,1,1000
10794,10000,5,5000
10591,10000,4,4000
10288,10000,1,1000
10906,10000,5,5000
10145,10000,1,1000
10660,10000,3,3000
10182,10000,4,4000
10732,10000,5,5000
10218,10000,6,6000
10203,10000,3,3000
10857,10000,2,2000
10921,10000,5,5000
10141,10000,6,6000
10680,10000,4,4000
10759,10000,1,1000
10233,10000,3,3000
10764,10000,4,4000
10382,10000,1,1000
10099,10000,6,6000
10113,10000,1,1000
10471,10000,2,2000
10914,10000,7,7000
10247,10000,3,3000
10022,10000,8,8000
10818,10000,3,3000
10745,10000,1,1000
10308,10000,2,2000
10979,10000,3,3000
10160,10000,5,5000
10032,10000,8,8000
10942,10000,1,1000
10115,10000,4,4000
10531,10000,2,2000
10706,10000,9,9000
10209,10000,2,2000
10199,10000,1,1000
10262,10000,2,2000
10343,10000,3,3000
10828,10000,7,7000
10589,10000,2,2000
10395,10000,7,7000
10454,10000,9,9000
10986,10000,1,1000
10237,10000,2,2000
10087,10000,1,1000
10843,10000,4,4000
10396,10000,10,10000
10632,10000,2,2000
10588,10000,5,5000
10629,10000,1,1000
10638,10000,7,7000
10824,10000,1,1000
10716,10000,1,1000
10120,10000,8,8000
10875,10000,1,1000
10553,10000,4,4000
10901,10000,3,3000
10762,10000,9,9000
10616,10000,2,2000
10747,10000,2,2000
10281,10000,3,3000
10285,10000,6,6000
10755,10000,6,6000
10310,10000,5,5000
10544,10000,2,2000
10694,10000,5,5000
10990,10000,5,5000
10267,10000,2,2000
10189,10000,7,7000
10399,10000,2,2000
10165,10000,9,9000
10864,10000,6,6000
10362,10000,7,7000
10656,10000,3,3000
10714,10000,8,8000
10993,10000,7,7000
10322,10000,4,4000
10610,10000,5,5000
10241,10000,4,4000
10529,10000,2,2000
10907,10000,5,5000
10533,10000,1,1000
10555,10000,5,5000
10082,10000,2,2000
10040,10000,6,6000
10355,10000,1,1000
10514,10000,4,4000
10961,10000,8,8000
10333,10000,2,2000
10092,10000,4,4000
10307,10000,3,3000
10384,10000,2,2000
10582,10000,4,4000
10738,10000,4,4000
10429,10000,5,5000
10102,10000,2,2000
10639,10000,1,1000
10783,10000,3,3000
10386,10000,2,2000
10664,10000,7,7000
10130,10000,2,2000
10112,10000,3,3000
10510,10000,3,3000
10547,10000,6,6000
10982,10000,8,8000
10071,10000,1,1000
10797,10000,1,1000
10230,10000,6,6000
10398,10000,1,1000
10390,10000,2,2000
10991,10000,2,2000
10960,10000,7,7000
10984,10000,7,7000
10744,10000,5,5000
10561,10000,5,5000
10676,10000,4,4000
10461,10000,1,1000
10666,10000,1,1000
10467,10000,4,4000
10766,10000,6,6000
10251,10000,1,1000
10242,10000,9,9000
10360,10000,6,6000
10301,10000,4,4000
10567,10000,8,8000
10499,10000,6,6000
10649,10000,4,4000
10802,10000,13,13000
10280,10000,6,6000
10033,10000,4,4000
10316,10000,2,2000
10977,10000,2,2000
10546,10000,1,1000
10668,10000,6,6000
10953,10000,2,2000
10793,10000,1,1000
10952,10000,5,5000
10250,10000,8,8000
10501,10000,1,1000
10009,10000,2,2000
10103,10000,2,2000
10731,10000,2,2000
10627,10000,12,12000
10172,10000,3,3000
10158,10000,7,7000
10672,10000,2,2000
10340,10000,2,2000
10011,10000,10,10000
10403,10000,1,1000
10872,10000,4,4000
10058,10000,6,6000
10000,10000,6,6000
10699,10000,10,10000
10367,10000,1,1000
10338,10000,2,2000
10064,10000,2,2000
10988,10000,1,1000
10807,10000,3,3000
10920,10000,5,5000
10348,10000,5,5000
10581,10000,5,5000
10239,10000,8,8000
10772,10000,3,3000
10068,10000,4,4000
10634,10000,7,7000
10974,10000,1,1000
10335,10000,10,10000
10949,10000,2,2000
10594,10000,2,2000
10899,10000,5,5000
10515,10000,1,1000
10513,10000,10,10000
10327,10000,4,4000
10626,10000,8,8000
10923,10000,3,3000
10069,10000,9,9000
10268,10000,2,2000
10389,10000,4,4000
10559,10000,5,5000
10261,10000,8,8000
10897,10000,6,6000
10590,10000,8,8000
10106,10000,10,10000
10751,10000,3,3000
10749,10000,4,4000
10168,10000,6,6000
10740,10000,4,4000
10816,10000,6,6000
10980,10000,6,6000
10730,10000,9,9000
10853,10000,3,3000
10682,10000,8,8000
10904,10000,6,6000
10408,10000,8,8000
10430,10000,6,6000
10760,10000,6,6000
10965,10000,3,3000
10753,10000,7,7000
10311,10000,1,1000
10254,10000,2,2000
10945,10000,1,1000
10938,10000,11,11000
10778,10000,10,10000
10370,10000,3,3000
10898,10000,7,7000
10309,10000,6,6000
10201,10000,7,7000
10765,10000,2,2000
10035,10000,6,6000
10263,10000,5,5000
10502,10000,4,4000
10352,10000,5,5000
10372,10000,1,1000
10763,10000,14,14000
10728,10000,4,4000
10509,10000,7,7000
10405,10000,9,9000
10539,10000,5,5000
10884,10000,6,6000
10607,10000,3,3000
10951,10000,6,6000
10894,10000,2,2000
10505,10000,1,1000
10036,10000,5,5000
10726,10000,3,3000
10031,10000,4,4000
10108,10000,6,6000
10295,10000,2,2000
10557,10000,1,1000
10865,10000,2,2000
10225,10000,4,4000
10205,10000,9,9000
10644,10000,3,3000
10964,10000,4,4000
10978,10000,5,5000
10416,10000,2,2000
10679,10000,1,1000
10485,10000,6,6000
10184,10000,1,1000
10497,10000,12,12000
10303,10000,6,6000
10799,10000,5,5000
10564,10000,10,10000
10761,10000,1,1000
10020,10000,2,2000
10643,10000,5,5000
10300,10000,8,8000
10479,10000,1,1000
10337,10000,2,2000
10788,10000,6,6000
10976,10000,7,7000
10946,10000,4,4000
10392,10000,7,7000
10677,10000,1,1000
10880,10000,3,3000
10008,10000,4,4000
10329,10000,1,1000
10224,10000,5,5000
10005,10000,10,10000
10452,10000,5,5000
10889,10000,1,1000
10989,10000,3,3000
10336,10000,5,5000
10671,10000,3,3000
10433,10000,6,6000
10164,10000,4,4000
10937,10000,8,8000
10808,10000,9,9000
10554,10000,7,7000
10856,10000,2,2000
10704,10000,10,10000
10532,10000,8,8000
10161,10000,5,5000
10498,10000,6,6000
10086,10000,3,3000
10842,10000,1,1000
10098,10000,5,5000
10245,10000,8,8000
10813,10000,1,1000
10375,10000,7,7000
10073,10000,2,2000
10484,10000,2,2000
10579,10000,5,5000
10597,10000,7,7000
10812,10000,2,2000
10016,10000,1,1000
10752,10000,5,5000
10260,10000,6,6000
10380,10000,2,2000
10654,10000,5,5000
10659,10000,15,15000
10444,10000,2,2000
10315,10000,11,11000
10469,10000,6,6000
10966,10000,3,3000
10132,10000,10,10000
10200,10000,8,8000
10596,10000,4,4000
10613,10000,3,3000
10881,10000,2,2000
10934,10000,4,4000
10167,10000,4,4000
10473,10000,7,7000
10970,10000,1,1000
10669,10000,1,1000
10229,10000,7,7000
10443,10000,4,4000
10536,10000,8,8000
10508,10000,7,7000
10925,10000,1,1000
10609,10000,2,2000
10364,10000,4,4000
10862,10000,2,2000
10477,10000,15,15000
10543,10000,5,5000
10275,10000,8,8000
10304,10000,1,1000
10490,10000,3,3000
10729,10000,7,7000
10987,10000,2,2000
10645,10000,7,7000
10836,10000,5,5000
10094,10000,2,2000
10206,10000,5,5000
10652,10000,9,9000
10462,10000,7,7000
10100,10000,4,4000
10472,10000,1,1000
10076,10000,5,5000
10154,10000,15,15000
10166,10000,5,5000
10773,10000,7,7000
10959,10000,1,1000
10882,10000,5,5000
10863,10000,2,2000
10014,10000,4,4000
10814,10000,9,9000
10162,10000,5,5000
10222,10000,4,4000
10368,10000,5,5000
10449,10000,9,9000
10328,10000,3,3000
10614,10000,5,5000
10967,10000,5,5000
10873,10000,2,2000
10566,10000,11,11000
10584,10000,8,8000
10834,10000,6,6000
10385,10000,2,2000
10018,10000,10,10000
10406,10000,3,3000
10846,10000,8,8000
10611,10000,1,1000
10181,10000,7,7000
10915,10000,7,7000
10093,10000,3,3000
10437,10000,5,5000
10800,10000,6,6000
10622,10000,2,2000
10486,10000,7,7000
10701,10000,11,11000
10886,10000,5,5000
10006,10000,1,1000
10782,10000,3,3000
10593,10000,9,9000
10082,10000,1,1000
10088,10000,10,10000
10786,10000,12,12000
10843,10000,1,1000
10248,10000,1,1000
10780,10000,8,8000
10198,10000,8,8000
10366,10000,12,12000
10741,10000,7,7000
10767,10000,1,1000
10534,10000,10,10000
10858,10000,7,7000
10926,10000,1,1000
10551,10000,9,9000
10453,10000,5,5000
10081,10000,6,6000
10717,10000,7,7000
10639,10000,2,2000
10714,10000,1,1000
10283,10000,2,2000
10993,10000,1,1000
10447,10000,3,3000
10523,10000,13,13000
10860,10000,3,3000
10776,10000,2,2000
10828,10000,1,1000
10450,10000,10,10000
10209,10000,1,1000
10257,10000,9,9000
10415,10000,1,1000
10531,10000,1,1000
10997,10000,2,2000
10125,10000,12,12000
10102,10000,1,1000
10109,10000,4,4000
10418,10000,11,11000
10217,10000,2,2000
10341,10000,2,2000
10514,10000,2,2000
10859,10000,9,9000
10548,10000,2,2000
10586,10000,13,13000
10535,10000,12,12000
10190,10000,4,4000
10236,10000,9,9000
10266,10000,6,6000
10907,10000,2,2000
10351,10000,9,9000
10278,10000,3,3000
10555,10000,1,1000
10908,10000,1,1000
10037,10000,7,7000
10105,10000,13,13000
10149,10000,5,5000
10119,10000,10,10000
10439,10000,4,4000
10091,10000,3,3000
10057,10000,8,8000
10855,10000,5,5000
10342,10000,11,11000
10121,10000,3,3000
10750,10000,4,4000
10024,10000,6,6000
10012,10000,7,7000
10353,10000,2,2000
10511,10000,3,3000
10823,10000,1,1000
10540,10000,12,12000
10754,10000,10,10000
10397,10000,2,2000
10356,10000,10,10000
10194,10000,8,8000
10517,10000,2,2000
10896,10000,3,3000
10996,10000,2,2000
10821,10000,6,6000
10170,10000,3,3000
10471,10000,1,1000
10962,10000,2,2000
10533,10000,1,1000
10734,10000,2,2000
10028,10000,3,3000
10683,10000,6,6000
10592,10000,4,4000
10262,10000,1,1000
10722,10000,11,11000
10152,10000,3,3000
10623,10000,1,1000
10848,10000,2,2000
10110,10000,1,1000
10621,10000,9,9000
10247,10000,1,1000
10361,10000,3,3000
10244,10000,5,5000
10475,10000,8,8000
10552,10000,9,9000
10948,10000,6,6000
10431,10000,6,6000
10916,10000,1,1000
10157,10000,12,12000
10902,10000,14,14000
10685,10000,6,6000
10185,10000,1,1000
10238,10000,3,3000
10616,10000,1,1000
10573,10000,9,9000
10686,10000,3,3000
10718,10000,4,4000
10425,10000,8,8000
10148,10000,3,3000
10576,10000,10,10000
10811,10000,10,10000
10379,10000,1,1000
10290,10000,2,2000
10264,10000,4,4000
10044,10000,7,7000
10774,10000,1,1000
10346,10000,1,1000
10424,10000,3,3000
10892,10000,2,2000
10235,10000,4,4000
10711,10000,5,5000
10844,10000,6,6000
10957,10000,5,5000
10568,10000,6,6000
10633,10000,8,8000
10895,10000,3,3000
10956,10000,9,9000
10706,10000,3,3000
10386,10000,2,2000
10226,10000,5,5000
10655,10000,7,7000
10822,10000,9,9000
10928,10000,9,9000
10807,10000,1,1000
10124,10000,5,5000
10850,10000,5,5000
10793,10000,1,1000
10314,10000,12,12000
10265,10000,5,5000
10280,10000,1,1000
10372,10000,1,1000
10964,10000,1,1000
10395,10000,1,1000
10487,10000,4,4000
10949,10000,1,1000
10938,10000,1,1000
10830,10000,2,2000
10877,10000,3,3000
10963,10000,18,18000
10126,10000,2,2000
10253,10000,8,8000
10074,10000,5,5000
10653,10000,8,8000
10478,10000,5,5000
10113,10000,2,2000
10413,10000,2,2000
10203,10000,4,4000
10507,10000,7,7000
10276,10000,8,8000
10153,10000,7,7000
10293,10000,4,4000
10724,10000,7,7000
10079,10000,2,2000
10885,10000,6,6000
