src_port,ground_truth,sampled,scaled
10634,10000,89,8900
10983,10000,102,10200
10439,10000,100,10000
10757,10000,14,1400
10081,10000,106,10600
10135,10000,116,11600
10361,10000,96,9600
10747,10000,97,9700
10765,10000,93,9300
10837,10000,116,11600
10994,10000,114,11400
10244,10000,98,9800
10750,10000,94,9400
10851,10000,89,8900
10971,10000,93,9300
10061,10000,103,10300
10089,10000,114,11400
10100,10000,108,10800
10105,10000,90,9000
10149,10000,101,10100
10317,10000,103,10300
10389,10000,101,10100
10486,10000,96,9600
10568,10000,120,12000
10708,10000,100,10000
10730,10000,119,11900
10263,10000,122,12200
10293,10000,111,11100
10362,10000,113,11300
10509,10000,91,9100
10642,10000,128,12800
10737,10000,61,6100
10959,10000,99,9900
10352,10000,100,10000
10531,10000,114,11400
10823,10000,100,10000
10886,10000,82,8200
10901,10000,89,8900
10928,10000,99,9900
10936,10000,113,11300
10007,10000,110,11000
10063,10000,118,11800
10466,10000,90,9000
10598,10000,87,8700
10645,10000,119,11900
10752,10000,104,10400
10927,10000,85,8500
10962,10000,82,8200
10252,10000,103,10300
10366,10000,107,10700
10487,10000,94,9400
10595,10000,110,11000
10608,10000,97,9700
10650,10000,92,9200
10867,10000,93,9300
10916,10000,107,10700
10177,10000,122,12200
10262,10000,95,9500
10434,10000,96,9600
10467,10000,105,10500
10585,10000,94,9400
10624,10000,111,11100
10655,10000,105,10500
10691,10000,79,7900
10786,10000,114,11400
10827,10000,110,11000
10919,10000,91,9100
10239,10000,98,9800
10343,10000,111,11100
10375,10000,107,10700
10709,10000,117,11700
10830,10000,110,11000
10724,10000,97,9700
10021,10000,95,9500
10606,10000,95,9500
10818,10000,115,11500
10896,10000,99,9900
10045,10000,119,11900
10053,10000,77,7700
10129,10000,107,10700
10255,10000,97,9700
10432,10000,99,9900
10647,10000,93,9300
10912,10000,107,10700
10096,10000,109,10900
10347,10000,110,11000
10000,10000,84,8400
10035,10000,94,9400
10182,10000,91,9100
10288,10000,92,9200
10423,10000,101,10100
10510,10000,88,8800
10077,10000,107,10700
10109,10000,84,8400
10226,10000,95,9500
10319,10000,95,9500
10420,10000,117,11700
10502,10000,82,8200
10755,10000,90,9000
10857,10000,93,9300
10222,10000,102,10200
10240,10000,104,10400
10271,10000,103,10300
10274,10000,81,8100
10929,10000,102,10200
10004,10000,118,11800
10237,10000,76,7600
10310,10000,108,10800
10382,10000,102,10200
10468,10000,98,9800
10526,10000,118,11800
10573,10000,87,8700
10745,10000,106,10600
10819,10000,99,9900
10881,10000,91,9100
10889,10000,109,10900
10070,10000,95,9500
10148,10000,106,10600
10189,10000,104,10400
10413,10000,101,10100
10524,10000,94,9400
10766,10000,102,10200
10419,10000,109,10900
10831,10000,85,8500
10298,10000,101,10100
10378,10000,91,9100
10471,10000,85,8500
10748,10000,101,10100
10528,10000,114,11400
10934,10000,107,10700
10944,10000,122,12200
10330,10000,105,10500
10702,10000,113,11300
10754,10000,95,9500
10770,10000,100,10000
10856,10000,96,9600
10910,10000,102,10200
10172,10000,98,9800
10211,10000,86,8600
10719,10000,112,11200
10744,10000,101,10100
10801,10000,92,9200
10828,10000,92,9200
10984,10000,115,11500
10106,10000,91,9100
10342,10000,96,9600
10379,10000,94,9400
10429,10000,87,8700
10563,10000,96,9600
10643,10000,85,8500
10732,10000,99,9900
10965,10000,94,9400
10113,10000,86,8600
10269,10000,99,9900
10388,10000,88,8800
10440,10000,79,7900
10700,10000,103,10300
10920,10000,120,12000
10922,10000,108,10800
10037,10000,101,10100
10101,10000,123,12300
10125,10000,96,9600
10290,10000,102,10200
10351,10000,98,9800
10051,10000,88,8800
10357,10000,105,10500
10412,10000,99,9900
10619,10000,101,10100
10704,10000,77,7700
10907,10000,106,10600
10957,10000,107,10700
10084,10000,118,11800
10126,10000,101,10100
10162,10000,93,9300
10300,10000,103,10300
10341,10000,78,7800
10406,10000,107,10700
10805,10000,115,11500
10882,10000,108,10800
10161,10000,104,10400
10302,10000,103,10300
10870,10000,104,10400
10138,10000,105,10500
10743,10000,86,8600
10793,10000,85,8500
10133,10000,116,11600
10202,10000,90,9000
10433,10000,120,12000
10490,10000,112,11200
10644,10000,91,9100
10943,10000,106,10600
10026,10000,107,10700
10512,10000,106,10600
10666,10000,87,8700
10675,10000,98,9800
10783,10000,126,12600
10803,10000,103,10300
10843,10000,98,9800
10850,10000,121,12100
10926,10000,109,10900
10923,10000,97,9700
10091,10000,91,9100
10249,10000,95,9500
10232,10000,120,12000
10369,10000,99,9900
10463,10000,112,11200
10456,10000,85,8500
10504,10000,103,10300
10665,10000,88,8800
10600,10000,102,10200
10950,10000,94,9400
10150,10000,99,9900
10036,10000,100,10000
10246,10000,117,11700
10455,10000,96,9600
10348,10000,119,11900
10553,10000,109,10900
10479,10000,101,10100
10872,10000,71,7100
10205,10000,111,11100
10119,10000,81,8100
10307,10000,97,9700
10399,10000,103,10300
10354,10000,90,9000
10652,10000,107,10700
10011,10000,112,11200
10715,10000,88,8800
10071,10000,108,10800
10156,10000,123,12300
10134,10000,119,11900
10200,10000,99,9900
10402,10000,108,10800
10220,10000,108,10800
10476,10000,107,10700
10768,10000,98,9800
10701,10000,86,8600
10832,10000,100,10000
10098,10000,93,9300
10951,10000,93,9300
10118,10000,113,11300
10209,10000,91,9100
10207,10000,110,11000
10254,10000,96,9600
10048,10000,112,11200
10545,10000,99,9900
10099,10000,98,9800
10218,10000,92,9200
10176,10000,110,11000
10268,10000,94,9400
10405,10000,87,8700
10838,10000,109,10900
10321,10000,117,11700
10894,10000,79,7900
10694,10000,104,10400
10213,10000,97,9700
10714,10000,114,11400
10073,10000,94,9400
10878,10000,111,11100
10305,10000,117,11700
10478,10000,103,10300
10339,10000,90,9000
10505,10000,96,9600
10008,10000,102,10200
10868,10000,94,9400
10168,10000,111,11100
10428,10000,94,9400
10462,10000,97,9700
10297,10000,99,9900
10530,10000,102,10200
10802,10000,118,11800
10686,10000,97,9700
10863,10000,94,9400
10930,10000,114,11400
10899,10000,118,11800
10155,10000,105,10500
10196,10000,111,11100
10163,10000,114,11400
10219,10000,70,7000
10541,10000,95,9500
10381,10000,104,10400
10940,10000,86,8600
10075,10000,113,11300
10286,10000,106,10600
10566,10000,89,8900
10618,10000,99,9900
10030,10000,101,10100
10112,10000,120,12000
10214,10000,115,11500
10320,10000,98,9800
10374,10000,100,10000
10465,10000,90,9000
10506,10000,108,10800
10535,10000,93,9300
10599,10000,94,9400
10653,10000,99,9900
10654,10000,129,12900
10721,10000,105,10500
10025,10000,101,10100
10336,10000,99,9900
10427,10000,118,11800
10483,10000,102,10200
10527,10000,92,9200
10581,10000,118,11800
10810,10000,90,9000
10860,10000,99,9900
10090,10000,98,9800
10092,10000,99,9900
10114,10000,105,10500
10248,10000,91,9100
10630,10000,84,8400
10729,10000,104,10400
10871,10000,112,11200
10979,10000,97,9700
10224,10000,100,10000
10296,10000,98,9800
10315,10000,96,9600
10520,10000,89,8900
10683,10000,99,9900
10874,10000,112,11200
10900,10000,111,11100
10960,10000,118,11800
10160,10000,124,12400
10221,10000,86,8600
10304,10000,95,9500
10578,10000,103,10300
10589,10000,95,9500
10613,10000,70,7000
10869,10000,91,9100
10933,10000,113,11300
10956,10000,99,9900
10088,10000,99,9900
10445,10000,103,10300
10447,10000,108,10800
10518,10000,97,9700
10546,10000,94,9400
10587,10000,104,10400
10303,10000,97,9700
10372,10000,108,10800
10453,10000,98,9800
10485,10000,117,11700
10604,10000,106,10600
10617,10000,92,9200
10626,10000,81,8100
10903,10000,113,11300
10792,10000,104,10400
10924,10000,94,9400
10995,10000,92,9200
10132,10000,106,10600
10501,10000,75,7500
10175,10000,92,9200
10519,10000,103,10300
10591,10000,107,10700
10607,10000,106,10600
10932,10000,87,8700
10974,10000,110,11000
10988,10000,103,10300
10086,10000,88,8800
10020,10000,87,8700
10241,10000,101,10100
10525,10000,99,9900
10610,10000,94,9400
10978,10000,120,12000
10003,10000,94,9400
10087,10000,106,10600
10236,10000,87,8700
10311,10000,95,9500
10592,10000,94,9400
10688,10000,125,12500
10727,10000,115,11500
10813,10000,97,9700
10976,10000,98,9800
10094,10000,103,10300
10178,10000,105,10500
10197,10000,96,9600
10243,10000,97,9700
10247,10000,95,9500
10444,10000,105,10500
10633,10000,117,11700
10698,10000,93,9300
10777,10000,96,9600
10789,10000,114,11400
10798,10000,90,9000
10918,10000,99,9900
10102,10000,98,9800
10124,10000,107,10700
10281,10000,89,8900
10376,10000,100,10000
10443,10000,112,11200
10947,10000,116,11600
10972,10000,96,9600
10039,10000,117,11700
10066,10000,122,12200
10346,10000,122,12200
10491,10000,98,9800
10513,10000,95,9500
10550,10000,112,11200
10562,10000,103,10300
10582,10000,108,10800
10690,10000,94,9400
10787,10000,96,9600
10799,10000,81,8100
10996,10000,88,8800
10314,10000,88,8800
10356,10000,86,8600
10533,10000,109,10900
10794,10000,111,11100
10808,10000,117,11700
10941,10000,98,9800
10969,10000,89,8900
10973,10000,105,10500
10085,10000,91,9100
10230,10000,112,11200
10283,10000,84,8400
10410,10000,101,10100
10424,10000,100,10000
10753,10000,97,9700
10781,10000,92,9200
10841,10000,93,9300
10921,10000,97,9700
10245,10000,103,10300
10408,10000,97,9700
10470,10000,109,10900
10621,10000,96,9600
10628,10000,123,12300
10638,10000,90,9000
10718,10000,91,9100
10040,10000,104,10400
10146,10000,104,10400
10167,10000,124,12400
10620,10000,116,11600
10641,10000,92,9200
10672,10000,109,10900
10733,10000,88,8800
10862,10000,105,10500
10864,10000,91,9100
10915,10000,98,9800
10001,10000,103,10300
10002,10000,94,9400
10072,10000,112,11200
10235,10000,116,11600
10295,10000,100,10000
10394,10000,100,10000
10421,10000,93,9300
10489,10000,106,10600
10538,10000,100,10000
10055,10000,118,11800
10068,10000,85,8500
10165,10000,91,9100
10706,10000,97,9700
10955,10000,115,11500
10017,10000,92,9200
10042,10000,107,10700
10332,10000,108,10800
10358,10000,99,9900
10474,10000,106,10600
10590,10000,99,9900
10795,10000,96,9600
10954,10000,96,9600
10064,10000,109,10900
10170,10000,99,9900
10363,10000,104,10400
10449,10000,106,10600
10597,10000,91,9100
10738,10000,131,13100
10784,10000,102,10200
10788,10000,96,9600
10980,10000,100,10000
10107,10000,100,10000
10122,10000,95,9500
10180,10000,100,10000
10326,10000,116,11600
10496,10000,95,9500
10567,10000,114,11400
10611,10000,113,11300
10684,10000,94,9400
10829,10000,97,9700
10904,10000,111,11100
10006,10000,94,9400
10013,10000,92,9200
10023,10000,86,8600
10022,10000,109,10900
10127,10000,106,10600
10179,10000,102,10200
10199,10000,109,10900
10404,10000,99,9900
10639,10000,113,11300
10670,10000,99,9900
