src_port,ground_truth,sampled,scaled
10216,1000,14,1400
10267,1000,14,1400
10285,1000,13,1300
10367,1000,14,1400
10585,1000,11,1100
10897,1000,16,1600
10210,1000,6,600
10533,1000,10,1000
10954,1000,12,1200
10119,1000,13,1300
10253,1000,14,1400
10276,1000,10,1000
10319,1000,9,900
10651,1000,11,1100
10673,1000,5,500
10756,1000,16,1600
10807,1000,13,1300
10831,1000,14,1400
10871,1000,13,1300
10102,1000,8,800
10595,1000,8,800
10763,1000,10,1000
10845,1000,8,800
10250,1000,10,1000
10851,1000,12,1200
10663,1000,6,600
10690,1000,5,500
10705,1000,10,1000
10953,1000,19,1900
10131,1000,11,1100
10630,1000,9,900
10007,1000,9,900
10913,1000,14,1400
10050,1000,10,1000
10388,1000,4,400
10486,1000,8,800
10570,1000,7,700
10371,1000,8,800
10989,1000,12,1200
10127,1000,14,1400
10133,1000,11,1100
10185,1000,12,1200
10451,1000,9,900
10531,1000,8,800
10840,1000,12,1200
10313,1000,10,1000
10110,1000,12,1200
10470,1000,8,800
10553,1000,10,1000
10541,1000,10,1000
10565,1000,15,1500
10154,1000,9,900
10263,1000,15,1500
10271,1000,14,1400
10511,1000,7,700
10572,1000,12,1200
10621,1000,12,1200
10959,1000,15,1500
10149,1000,18,1800
10375,1000,12,1200
10461,1000,8,800
10516,1000,15,1500
10701,1000,8,800
10706,1000,4,400
10872,1000,9,900
10191,1000,11,1100
10232,1000,8,800
10499,1000,16,1600
10628,1000,8,800
10867,1000,4,400
10241,1000,8,800
10363,1000,11,1100
10430,1000,4,400
10505,1000,13,1300
10640,1000,14,1400
10654,1000,12,1200
10303,1000,9,900
10910,1000,9,900
10403,1000,12,1200
10118,1000,9,900
10739,1000,9,900
10638,1000,11,1100
10299,1000,5,500
10806,1000,10,1000
10747,1000,10,1000
10908,1000,8,800
10964,1000,14,1400
10940,1000,10,1000
10005,1000,8,800
10107,1000,12,1200
10304,1000,14,1400
10369,1000,8,800
10789,1000,13,1300
10819,1000,12,1200
10950,1000,5,500
10051,1000,8,800
10214,1000,14,1400
10457,1000,14,1400
10834,1000,7,700
10686,1000,5,500
10883,1000,10,1000
10972,1000,9,900
10247,1000,10,1000
10166,1000,8,800
10302,1000,9,900
10528,1000,12,1200
10489,1000,14,1400
10567,1000,10,1000
10309,1000,7,700
10790,1000,9,900
10333,1000,13,1300
10824,1000,6,600
10983,1000,15,1500
10066,1000,15,1500
10424,1000,11,1100
10884,1000,13,1300
10013,1000,10,1000
10015,1000,6,600
10134,1000,9,900
10162,1000,13,1300
10181,1000,10,1000
10193,1000,12,1200
10411,1000,10,1000
10427,1000,10,1000
10480,1000,7,700
10591,1000,14,1400
10744,1000,14,1400
10088,1000,12,1200
10116,1000,10,1000
10242,1000,7,700
10282,1000,12,1200
10433,1000,13,1300
10552,1000,10,1000
10622,1000,10,1000
10795,1000,6,600
10889,1000,15,1500
10188,1000,11,1100
10311,1000,8,800
10348,1000,8,800
10864,1000,14,1400
10920,1000,8,800
10071,1000,8,800
10176,1000,11,1100
10225,1000,7,700
10237,1000,7,700
10318,1000,12,1200
10473,1000,14,1400
10703,1000,12,1200
10525,1000,11,1100
10714,1000,10,1000
10727,1000,9,900
10750,1000,16,1600
10842,1000,11,1100
10855,1000,12,1200
10037,1000,7,700
10607,1000,14,1400
10875,1000,12,1200
10096,1000,12,1200
10452,1000,11,1100
10737,1000,5,500
10878,1000,11,1100
10931,1000,14,1400
10973,1000,16,1600
10012,1000,11,1100
10084,1000,8,800
10265,1000,12,1200
10342,1000,14,1400
10539,1000,10,1000
10571,1000,9,900
10277,1000,20,2000
10401,1000,12,1200
10523,1000,14,1400
10554,1000,13,1300
10633,1000,10,1000
10662,1000,6,600
10044,1000,13,1300
10203,1000,12,1200
10257,1000,12,1200
10645,1000,14,1400
10769,1000,10,1000
10907,1000,12,1200
10069,1000,10,1000
10140,1000,12,1200
10431,1000,7,700
10517,1000,10,1000
10586,1000,6,600
10139,1000,10,1000
10148,1000,9,900
10258,1000,11,1100
10240,1000,9,900
10374,1000,13,1300
10440,1000,11,1100
10767,1000,12,1200
10823,1000,2,200
10024,1000,15,1500
10147,1000,16,1600
10350,1000,10,1000
10361,1000,8,800
10885,1000,9,900
10976,1000,14,1400
10194,1000,12,1200
10248,1000,9,900
10378,1000,14,1400
10393,1000,9,900
10432,1000,13,1300
10542,1000,10,1000
10602,1000,11,1100
10780,1000,11,1100
10879,1000,6,600
10886,1000,8,800
10961,1000,15,1500
10031,1000,13,1300
10061,1000,10,1000
10058,1000,12,1200
10418,1000,9,900
10490,1000,9,900
10518,1000,12,1200
10606,1000,12,1200
10174,1000,11,1100
10223,1000,7,700
10249,1000,9,900
10306,1000,11,1100
10322,1000,11,1100
10717,1000,11,1100
10865,1000,13,1300
10038,1000,9,900
10274,1000,8,800
10394,1000,9,900
10409,1000,11,1100
10437,1000,11,1100
10599,1000,11,1100
10757,1000,7,700
10921,1000,5,500
10926,1000,13,1300
10117,1000,14,1400
10123,1000,11,1100
10338,1000,11,1100
10426,1000,8,800
10442,1000,12,1200
10740,1000,12,1200
10941,1000,15,1500
10122,1000,5,500
10125,1000,8,800
10279,1000,7,700
10368,1000,14,1400
10443,1000,13,1300
10449,1000,12,1200
10716,1000,12,1200
10814,1000,8,800
10054,1000,10,1000
10150,1000,7,700
10410,1000,13,1300
10601,1000,12,1200
10755,1000,7,700
10786,1000,9,900
10962,1000,5,500
10067,1000,17,1700
10097,1000,6,600
10135,1000,14,1400
10382,1000,14,1400
10483,1000,14,1400
10519,1000,7,700
10574,1000,10,1000
10733,1000,10,1000
10029,1000,10,1000
10052,1000,17,1700
10562,1000,14,1400
10609,1000,9,900
10647,1000,8,800
10652,1000,3,300
10892,1000,12,1200
10112,1000,11,1100
10217,1000,10,1000
10226,1000,14,1400
10259,1000,11,1100
10379,1000,7,700
10589,1000,13,1300
10637,1000,12,1200
10901,1000,12,1200
10323,1000,8,800
10397,1000,15,1500
10413,1000,10,1000
10561,1000,9,900
10648,1000,11,1100
10704,1000,10,1000
10748,1000,9,900
10773,1000,9,900
10791,1000,14,1400
10792,1000,14,1400
10796,1000,13,1300
10809,1000,8,800
10060,1000,8,800
10094,1000,10,1000
10124,1000,14,1400
10160,1000,9,900
10255,1000,16,1600
10465,1000,9,900
10537,1000,8,800
10625,1000,9,900
10993,1000,14,1400
10081,1000,16,1600
10314,1000,13,1300
10407,1000,11,1100
10661,1000,13,1300
10802,1000,8,800
10882,1000,11,1100
10952,1000,10,1000
10182,1000,7,700
10429,1000,7,700
10471,1000,7,700
10582,1000,7,700
10925,1000,10,1000
10971,1000,12,1200
10021,1000,9,900
10390,1000,7,700
10694,1000,14,1400
10729,1000,13,1300
10761,1000,12,1200
10801,1000,10,1000
10114,1000,8,800
10254,1000,11,1100
10287,1000,8,800
10446,1000,7,700
10668,1000,16,1600
10827,1000,10,1000
10948,1000,13,1300
10002,1000,15,1500
10180,1000,9,900
10697,1000,6,600
10064,1000,11,1100
10164,1000,10,1000
10173,1000,7,700
10435,1000,12,1200
10503,1000,12,1200
10510,1000,15,1500
10568,1000,6,600
10979,1000,11,1100
10199,1000,13,1300
10576,1000,10,1000
10672,1000,11,1100
10752,1000,7,700
10785,1000,13,1300
10816,1000,8,800
10945,1000,7,700
10947,1000,17,1700
10138,1000,14,1400
10145,1000,10,1000
10295,1000,12,1200
10372,1000,5,500
10751,1000,10,1000
10880,1000,13,1300
10938,1000,13,1300
10980,1000,13,1300
10165,1000,10,1000
10453,1000,9,900
10530,1000,10,1000
10721,1000,11,1100
10771,1000,8,800
10811,1000,4,400
10818,1000,8,800
10888,1000,9,900
10890,1000,10,1000
10019,1000,15,1500
10129,1000,13,1300
10205,1000,13,1300
10229,1000,14,1400
10234,1000,12,1200
10235,1000,7,700
10296,1000,12,1200
10324,1000,14,1400
10512,1000,10,1000
10699,1000,13,1300
10768,1000,10,1000
10900,1000,12,1200
10985,1000,9,900
10023,1000,9,900
10192,1000,9,900
10195,1000,9,900
10224,1000,16,1600
10252,1000,10,1000
10614,1000,15,1500
10700,1000,11,1100
10861,1000,6,600
10944,1000,5,500
10967,1000,9,900
10266,1000,11,1100
10325,1000,5,500
10329,1000,10,1000
10784,1000,13,1300
10848,1000,7,700
10894,1000,11,1100
10047,1000,16,1600
10059,1000,13,1300
10089,1000,9,900
10159,1000,7,700
10222,1000,14,1400
10273,1000,13,1300
10353,1000,17,1700
10428,1000,7,700
10500,1000,14,1400
10521,1000,12,1200
10685,1000,7,700
10698,1000,17,1700
10715,1000,14,1400
10726,1000,11,1100
10899,1000,12,1200
10003,1000,12,1200
10076,1000,14,1400
10093,1000,12,1200
10108,1000,8,800
10115,1000,13,1300
10141,1000,6,600
10171,1000,16,1600
10184,1000,9,900
10392,1000,11,1100
10481,1000,10,1000
10494,1000,13,1300
10853,1000,9,900
10994,1000,14,1400
10016,1000,9,900
10077,1000,10,1000
10209,1000,16,1600
10233,1000,8,800
10288,1000,11,1100
10540,1000,11,1100
10594,1000,6,600
10624,1000,8,800
10632,1000,12,1200
10939,1000,9,900
10943,1000,9,900
10974,1000,13,1300
10056,1000,9,900
10146,1000,14,1400
10246,1000,9,900
10262,1000,7,700
10264,1000,10,1000
10474,1000,9,900
10655,1000,19,1900
10734,1000,8,800
10743,1000,9,900
10825,1000,14,1400
10935,1000,11,1100
10113,1000,11,1100
10132,1000,10,1000
10236,1000,11,1100
10639,1000,12,1200
10987,1000,9,900
10083,1000,9,900
10137,1000,8,800
10215,1000,13,1300
10330,1000,10,1000
10635,1000,7,700
10695,1000,14,1400
10702,1000,6,600
10917,1000,6,600
10130,1000,18,1800
10143,1000,16,1600
10153,1000,13,1300
10169,1000,14,1400
10396,1000,10,1000
10412,1000,9,900
10469,1000,14,1400
10603,1000,10,1000
10667,1000,8,800
10779,1000,8,800
10839,1000,11,1100
10852,1000,12,1200
10965,1000,13,1300
10859,1000,15,1500
10866,1000,8,800
10903,1000,9,900
10988,1000,9,900
10996,1000,14,1400
10063,1000,12,1200
10186,1000,7,700
10328,1000,9,900
10347,1000,13,1300
10352,1000,10,1000
10550,1000,9,900
10659,1000,11,1100
10805,1000,17,1700
10828,1000,8,800
10874,1000,14,1400
10932,1000,15,1500
10334,1000,11,1100
10691,1000,9,900
10846,1000,12,1200
10930,1000,10,1000
10958,1000,11,1100
10978,1000,8,800
10167,1000,18,1800
10244,1000,8,800
10373,1000,18,1800
10455,1000,8,800
10629,1000,14,1400
10678,1000,10,1000
10692,1000,12,1200
10995,1000,13,1300
10103,1000,12,1200
10136,1000,12,1200
10268,1000,8,800
10343,1000,15,1500
10359,1000,13,1300
10555,1000,10,1000
10835,1000,9,900
10099,1000,14,1400
10111,1000,5,500
10261,1000,12,1200
10297,1000,7,700
10315,1000,9,900
10444,1000,12,1200
10514,1000,12,1200
10689,1000,9,900
10724,1000,8,800
10798,1000,13,1300
10927,1000,9,900
10936,1000,10,1000
